"","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3"
"LOC112936102",8.72614432372985,8.66944910927602,8.39505315256949,8.53850099548794
"LOC112936103",5.13639163981117,5.07844275752327,4.48205754267512,4.14827932806697
"LOC112936104",5.34222300787213,5.46222859351104,5.47268303133685,5.1851969777142
"LOC112936108",4.5687945379798,4.31863858105601,5.08059822786825,5.1990046129855
"LOC112936115",5.71496354725298,5.68374606554037,5.17078151076545,5.34496189780902
"LOC112936118",5.49670184116313,5.42403932023335,5.54138953224196,6.00165092212867
"LOC112936119",5.25632844271153,5.48185735752296,4.69348251322301,5.0164814819664
"LOC112936120",4.72318249867961,4.77805535679487,4.70595896199922,4.81286408472251
"LOC112936123",6.98263345509289,6.7705335816315,6.52626460248838,6.42394923085345
"LOC112936128",3.13501989962803,3.50823477388376,2.85085289811526,2.83901248117578
"LOC112936132",5.15236784455637,4.54082683887786,4.55274069138238,4.39987553966946
"LOC112936134",4.61113905634285,4.51379334586432,3.88420332331212,3.85850099799415
"LOC112936136",6.12146069764875,6.24799416738573,7.02921012404852,7.30956794399242
"LOC112936140",2.81938498797015,2.64756866139351,2.78417188285307,2.77668279438279
"LOC112936146",6.87831648409446,6.76638324477961,6.78725119784321,7.06419437396254
"LOC112936148",5.31717314106191,5.32838094252424,4.9890344949647,5.13951377702186
"LOC112936149",3.71640075460814,3.64923274478151,3.86511886200466,3.79050799249639
"LOC112936152",3.55681679074042,3.66046040677469,3.6834442221971,3.64193518493556
"LOC112936154",2.51297952941076,2.43511164753426,2.41771065450778,2.4932853449269
"LOC112936160",4.95660824785651,4.89905264763664,5.07544686574441,4.9090392423435
"LOC112936166",4.66465030350574,5.02425681945464,4.81284250852839,4.69727053746777
"LOC112936167",2.51514617402547,2.60404362484397,2.95007741751298,2.6736720387198
"LOC112936186",8.27782793278974,8.42627635932138,4.58949437066419,4.32271317601841
"LOC112936201",8.49854951497507,8.56378243880017,5.97804793169666,5.51422905094951
"LOC112936203",6.63448300360394,6.7182476888954,6.58564041714821,6.58733249027513
"LOC112936208",5.30415114617302,5.36771108854747,5.22378988952603,5.40474723060918
"LOC112936333",3.16075401204515,3.00651819868113,3.04323011376817,3.09609050484824
"LOC112936338",7.24771690232197,7.27163769192196,7.67629377287698,7.64780353957487
"LOC112936357",3.06712651577943,3.05757524897876,3.16569333940174,3.14132716338227
"LOC112936374",4.96894734642419,4.3710844364697,4.46952477900557,4.47324457312065
"LOC112936380",5.27209754928388,5.18378762818722,4.74738854778475,4.7467538557026
"LOC112936410",11.4976366360453,11.1337692554766,12.8558660139095,13.0022104807712
"LOC112936414",4.47915251027343,4.51144074568518,4.58338148158923,4.64395971471607
"LOC112936415",2.93059395188327,2.89268738856441,2.6578085400178,2.58885062294626
"LOC112936431",8.35192738597373,8.34754670143958,8.29896793759011,8.42643915961657
"LOC112936432",2.83129087094846,2.76762135360093,2.54376911095788,2.66956259958303
"LOC112936438",3.40146203168207,3.42521846124288,3.18873379222288,3.21755506711211
"LOC112936450",5.9942652972281,6.01975567512749,6.21600535163146,6.32419899425498
"LOC112936453",7.08408352430836,6.90542007072381,6.70399031529603,6.65396020158292
"LOC112936465",2.25440459448108,2.28546445287831,2.54117227718698,2.35908067414874
"LOC112936473",2.51347873845946,2.50319496730275,2.58819631731798,2.34323040497361
"LOC112936477",3.49917883992124,3.44593950843555,3.16054886500929,3.41061560575764
"LOC112936484",8.48137805184589,8.79264662342037,7.33900883149562,7.40873483669004
"LOC112936558",2.90145344541345,2.98206360720288,3.08739252537102,2.9067702192393
"LOC112936559",7.95590348842419,8.18599555625131,8.93494847123397,8.50389262223142
"LOC112936571",5.82684261709492,5.76727050503818,6.09066945195626,5.88228058205129
"LOC112936582",2.6974114546688,2.75453175841059,2.7458477757936,2.66082769066571
"LOC112936585",2.56612094272221,2.66808690686158,2.3302040819317,2.32385281798506
"LOC112936589",4.58156662395579,4.65874769799967,5.19589646793117,5.18654802090595
"LOC112936592",4.06512642453347,4.14903135148662,3.95858284795961,3.84052265755296
"LOC112936595",2.97891181486433,2.89119268016418,2.88061651618587,2.81897257034228
"LOC112936596",2.6194995670478,2.55551159602433,2.66525655095352,2.76959217826561
"LOC112936602",4.74367736412487,4.79752658041752,5.13485889161137,4.98814294272008
"LOC112936610",8.21226160208521,8.18548003430975,9.58061684470032,9.74931825481295
"LOC112936617",5.09532185556998,5.21074582447523,4.25691919043069,4.20716578061034
"LOC112936621",6.36414595751025,6.21689485835046,6.07203189017394,5.81731851701292
"LOC112936630",6.04368911032416,6.21929994829827,5.8308123668422,5.76059947716271
"LOC112936631",4.14442928480563,4.2641185518902,3.43759623119172,3.44660915561199
"LOC112936634",2.43832946179547,2.5970325218817,2.38460193361083,2.29546349597728
"LOC112936637",3.46336429025164,3.61280649890519,3.72066960341878,3.20466658354498
"LOC112936639",2.95362675802411,2.89182417431177,2.73190215793173,2.79574688786813
"LOC112936644",7.796233103994,8.39302239892841,6.04982997354883,6.81378236864973
"LOC112936659",6.40592885428515,6.35969211619164,6.1418814179295,5.83253837404482
"LOC112936665",6.18675898997811,5.65478236885734,4.9623196813549,5.1914448526024
"LOC112936673",3.17125617624327,3.2956423564853,3.24631211437696,3.30279861137333
"LOC112936679",3.3917132572762,3.62309893421446,3.58611276357974,3.4724652717018
"LOC112936807",3.11087667171199,3.12338553680752,3.20900419642298,3.29152732917745
"LOC112936823",5.16774974448597,5.25872229676355,5.09062859362746,5.26737941542227
"LOC112936831",3.1565839487543,3.60893861889141,3.39425112558008,3.5564656933026
"LOC112936834",6.92035288762442,6.90745794018839,6.21650085138552,6.68241372912151
"LOC112936841",2.92570587459646,2.8453256048712,2.85502573676626,3.06387860706506
"LOC112936842",5.37009576481518,5.36977979651567,5.22173081152675,4.98598917402874
"LOC112936857",6.87170764034205,6.61577500235864,6.63075739738976,6.55298965829666
"LOC112936867",6.00387350533826,5.95244665909539,6.00150661245592,5.83577800384996
"LOC112936884",4.90039425094045,4.94313509989728,4.68903898482704,4.88015601568254
"LOC112936894",3.13991470981157,3.80126393868649,3.03489073140415,3.09482138501433
"LOC112936914",4.39656826428836,4.41045401464708,4.38252267294805,4.47284594734448
"LOC112936920",9.01080320579677,8.64355108529682,8.88937123472853,8.78211010579038
"LOC112936937",2.43939985416672,2.72141830680108,2.42140210772865,2.55858411188529
"LOC112936956",3.7793320829778,3.78392713466424,3.71924693281498,3.76158512764468
"LOC112936962",3.53005945799381,3.73936890607557,3.70246398895371,3.66038790749493
"LOC112936973",5.4153900774799,5.44152911568072,5.07037271593851,5.39776373811939
"LOC112936982",2.72805044097279,2.93282488436801,2.5085345893363,2.5260605408116
"LOC112936989",4.60177991712088,4.53962467425979,5.25552012848388,5.08631224025606
"LOC112936998",3.48924606015384,3.38450651993768,4.06023223915276,3.80582532119953
"LOC112937002",3.0896089527902,3.07983739269811,3.04007071106286,3.33082928257046
"LOC112937012",6.97269678479943,7.1964848923084,6.75760545787577,6.80168768374512
"LOC112937013",4.54735314507537,4.7613595281089,4.34268870925815,4.55784616168856
"LOC112937014",3.79031804102834,3.69060580828617,3.44936987386328,3.55718605854739
"LOC112937321",4.79205721213845,4.72593891967075,4.55607695274662,4.55392576363398
"LOC112937322",10.3614634594462,10.4473617291115,13.0022418881349,13.0234014948449
"LOC112937323",8.08779683572207,7.87537645552435,10.1269670662751,9.96392386485803
"LOC112937347",6.51917449657191,6.59826330693552,7.52648734646542,7.6955485547418
"LOC112937351",12.2983881331642,12.1084735129966,8.95364803024528,8.97491994554312
"LOC112937358",4.28330942396088,4.34089560462711,3.63488576920461,3.62649570645842
"LOC112937368",2.42404592743117,2.47984780675016,2.49175448433412,2.45246781101826
"LOC112937372",3.51096952218344,3.495018109984,3.37942402720476,3.36876700639737
"LOC112937408",2.60965197634518,2.61159889349484,3.06726967478148,2.81305163795816
"LOC112937410",2.9727194894808,2.70050110766291,2.96847151568775,2.8886663207731
"LOC112937415",4.23310503840604,4.27033147777122,3.93754107982175,3.72665954382612
"LOC112937416",6.73998030728759,6.79338984111855,6.44539420493722,6.47329432213727
"LOC112937421",5.770521341001,6.03727076248377,5.06130535119654,4.89314587134546
"LOC112937430",6.53466549433053,6.62467431754438,5.6739655082458,5.85699390224211
"LOC112937435",2.25307501880527,2.501090165837,2.44787698673618,2.34092292471651
"LOC112937436",4.04428615060182,3.93397773435017,3.95704672606847,4.06617959432285
"LOC112937437",3.30583948361193,2.98906718029741,3.28624810579204,3.29100314547718
"LOC112937446",6.26973307505744,6.39760650126231,6.32084199520735,6.16887497310219
"LOC112937478",5.6408748944739,5.96551520496552,6.361172619043,6.36195540122272
"LOC112937494",6.75706113271411,6.89712865849165,5.98827841023137,5.88230109095487
"LOC112937500",4.38506992684914,4.50602446591597,4.44937415463652,4.35627305271744
"LOC112937592",3.02091267013994,3.06234895642785,2.75902762107784,2.81277927961904
"LOC112937603",8.06518564191541,7.99421868117626,8.5432708703392,8.48642035579604
"LOC112937611",4.5963416992586,4.75490635457623,4.01316155911555,4.02864488440263
"LOC112937619",8.91941282398249,8.73208868738934,8.4966228172003,8.51142109854277
"LOC112937622",10.1630797211591,10.1352560465371,10.6491737394197,10.5561222484853
"LOC112937626",3.82908337344752,3.69021109195032,4.00159017772849,3.9651003495388
"LOC112937632",3.50331028703321,3.49608459753538,3.71673971028131,3.67891468220637
"LOC112937634",3.88281621692624,4.00884046005898,4.07676475314897,3.9955207551471
"LOC112937635",5.41173517486978,5.27513347008099,5.02020503115468,5.27428447760423
"LOC112937639",6.4843594012601,6.69506642086878,6.75249917856045,6.53364267781553
"LOC112937642",3.15265728229969,2.93952168647338,3.00212764118311,2.91300745186864
"LOC112937664",3.41093648707613,3.41714488761492,4.16601848032343,4.23768799392184
"LOC112937810",7.6046356580993,7.30651619844991,5.90500200701304,6.42300693623476
"LOC112937812",6.11489929763762,5.53329638225059,5.62367827252682,6.40607422604774
"LOC112937816",7.45939676330557,7.64695416025867,6.43276984810166,8.31657448172042
"LOC112937821",8.759092160584,9.01141463473465,9.15881921483232,8.82200362364508
"LOC112937838",3.46891119196524,3.35577098140104,3.44285353853521,3.55764446621045
"LOC112937841",4.42681480982892,4.67466919199334,3.91877435166272,3.86098115521785
"LOC112937845",2.90006497585331,3.00095985154403,2.67731197968259,2.70926517712722
"LOC112937850",4.216620985299,4.38276809913296,4.54268379975177,4.2694612110883
"LOC112937857",9.29882983696556,9.29958028166693,10.6190109144621,10.044555557401
"LOC112937866",7.57869293185946,7.35624431040716,6.49259397992949,6.576870843605
"LOC112937883",4.28371803801091,4.70613205378617,4.99426313850581,4.81905183741795
"LOC112937890",4.44785467701679,4.57985747111749,4.692199278323,4.89221088991346
"LOC112937903",6.40829221843611,6.44904143997827,6.62054014785052,6.61100895824963
"LOC112937909",4.80855641526234,4.9765827687392,4.92319011624927,4.71994414791722
"LOC112937910",9.78117399910579,9.96933985271142,10.209247958552,10.3258111915223
"LOC112937911",5.77519794196528,5.66783532487866,5.33517230308264,5.18903931682867
"LOC112937922",6.94513388158928,7.1342812171519,5.5224174796247,5.96337595548514
"LOC112937926",2.45235742317824,2.4637080742066,2.42527565635928,2.4364307274514
"LOC112937928",7.40978173385207,7.53100613705008,7.95044205481271,7.75447153361861
"LOC112937935",4.46073295957967,4.2561397146287,4.40739740589807,4.34731132565375
"LOC112937956",7.50306797598853,7.59253302885917,7.55711251738941,7.42337175227882
"LOC112937958",9.34793857208278,9.16284518868945,9.11671840685896,8.99641040312991
"LOC112937978",6.47114621957583,6.67219514107138,5.60752679905778,5.4122225049195
"LOC112937981",5.15676577190904,5.00601494743377,5.96509036169422,5.84351167933648
"LOC112937989",3.63831778133308,3.60542784010445,4.07076091892587,3.76963175255041
"LOC112937991",5.38184654984802,5.42218737192857,5.2368557074494,4.89526446451126
"LOC112938003",3.86770352915046,4.09428238257242,4.31870914517682,4.22808105496734
"LOC112938006",5.06108065529118,5.0636095418819,4.80392643506072,4.92541124467424
"LOC112938007",6.58247239906174,6.5369518134455,7.1312074837935,6.77536294603108
"LOC112938177",6.44748292723215,6.56699833017729,6.63995895897131,6.43881319266924
"LOC112938201",9.35378560972938,9.25715062201717,9.41203237177048,8.50076523182643
"LOC112938202",5.06743008162754,5.30036954069684,5.12401153817264,4.94214543508798
"LOC112938214",5.13188179453487,5.0294867081327,4.90934105326119,5.05015197035528
"LOC112938227",8.25614794546997,8.41752072376012,8.40052890909992,8.51162092844659
"LOC112938230",7.70615398578256,7.64011192005157,8.03767921184822,7.86165395797378
"LOC112938234",4.26700540541273,4.23623616781703,4.49559067652085,4.25847445277449
"LOC112938235",4.2067189720342,4.20675592297775,3.91717681931934,3.97304498566869
"LOC112938253",3.45409122473804,3.47251053755026,3.46835415906212,3.55118234997203
"LOC112938256",2.28224766201965,2.3657703890337,2.56887102404332,2.34466874993856
"LOC112938260",3.86411715136096,4.08600208302112,3.63823275056624,3.58582467055457
"LOC112938263",4.70752437035945,4.65985424093586,4.63797535057374,4.73753301036185
"LOC112938267",6.68940590270063,6.63005743073573,5.63817880504475,5.66234649600798
"LOC112938273",5.86648449853777,6.07266581759878,5.45891428530088,5.50107579346494
"LOC112938275",8.71050307978815,8.85175272381908,8.84390947046422,8.61055759590587
"LOC112938277",10.0963781413457,10.0135815732636,9.30699509632028,9.47286587923757
"LOC112938279",10.8561989774185,10.7393798643723,11.0529746932159,10.4859071993448
"LOC112938283",4.15229750713495,4.0773323835737,4.02306735971821,3.85998420237203
"LOC112938285",7.14951639616166,7.37775536609829,7.11878542648995,6.9507544875618
"LOC112938312",3.65205549721394,3.6793313282159,3.43499719385133,3.38717549151206
"LOC112938314",3.96037276917386,4.19105335643019,4.03283417808219,3.86755613125095
"LOC112938316",10.2931106583901,10.3167901798339,9.87027535881021,9.99358514702678
"LOC112938318",5.12226685910178,5.13546250391528,4.72878393009146,4.31906792354519
"LOC112938344",2.76901764534451,2.80259701963771,3.02810691347602,2.90116026194697
"LOC112938346",2.35371632157278,2.35558729381683,2.67422211493526,2.62384329717043
"LOC112938349",5.9631839978095,6.21235369261319,6.08894598595385,6.3478990444191
"LOC112938365",3.29097944771804,3.37585460850748,3.44071236063686,3.59648660460958
"LOC112938371",2.73236401183087,2.85371809025654,2.60535044197513,2.6297185420905
"LOC112938372",8.13006561976688,8.15301772240445,8.38171589043399,8.47543075480244
"LOC112938581",6.92322647865345,6.61010525628576,7.4482169464629,8.73984600051277
"LOC112938601",3.43109754461655,3.51290392702082,3.47117295000094,3.325226240412
"LOC112938618",5.45905968493932,5.41456905727665,4.92671501932756,4.36652380211459
"LOC112938623",4.1402727139964,3.8749184251859,3.78267901611185,3.69527329807755
"LOC112938624",6.23243623221173,6.27906273528293,6.34682710765985,6.23709192825725
"LOC112938628",8.36178794074377,8.31311530132887,8.34825751102503,8.39447706487896
"LOC112938629",5.03055640197081,4.87222660502408,4.96501408973703,4.80869034269796
"LOC112938631",3.73469615246008,3.95668370137187,3.280319953228,3.2569394570238
"LOC112938639",9.21060136999349,9.10562233655643,8.88141619181951,8.88440629539817
"LOC112938644",9.1994645222021,9.16351464024938,9.55611886819172,9.51320023758067
"LOC112938650",6.64089547046135,6.46493441812553,8.42622224850649,10.7250727288138
"LOC112938665",2.5312780411849,2.5265490242671,2.30495560326523,2.38879492297541
"LOC112938674",2.50740779934274,2.6063445868228,2.45395257146522,2.45102836213699
"LOC112938675",2.71963846138778,2.98648065472321,2.91545008582918,2.88292781181421
"LOC112938690",3.15522973071136,2.97580256787322,3.01448569583454,3.61028850134165
"LOC112938700",7.41455496821894,7.32183771785335,6.27508499547597,6.41463044501605
"LOC112938713",13.1285723023561,13.2014760475873,13.4961285791996,13.3640985158303
"LOC112938725",6.30135901021478,6.4074916486055,5.95703482071724,6.01360518690546
"LOC112938741",2.82396052920181,3.05191290012803,3.39681500858139,2.92100909470374
"LOC112938751",3.4767587949075,3.32270758702539,4.93024273928536,3.51712609326545
"LOC112938752",5.09220846723737,5.11615654409323,6.05154235052026,5.51277398978914
"LOC112938768",3.86942174221243,4.24384695123869,4.49389588203339,4.59530449240989
"LOC112938775",2.26848099571996,2.7702562798891,2.2727021757893,2.36644239124393
"LOC112938786",6.37830027755483,6.72994401440116,5.32573404490944,5.29740589084564
"LOC112938804",6.1168891793848,6.25615982230089,6.21491236949963,5.95612400972239
"LOC112938814",6.7679240777104,6.9997244132384,6.27534391993944,6.68227424923331
"LOC112938956",3.32239248301943,3.39325248142762,3.94856802622561,4.0056024069876
"LOC112938960",9.83983221422641,9.60788940884368,9.50375939719919,9.39100983932675
"LOC112938964",5.2256428670031,5.21098394106423,5.91136976776385,6.17202081826228
"LOC112938980",5.24293292550517,5.26589974951014,4.98282518292347,4.97837574734204
"LOC112938997",4.26498620052899,4.09858402989205,4.0589540655368,4.10469227661568
"LOC112939001",4.15183772198656,3.86191463444163,4.10637970900807,3.99004177892955
"LOC112939003",1.96384501479546,1.96527111903873,2.05725275092122,2.31968831415907
"LOC112939004",3.76242075410172,4.00839698433455,3.69530421406281,3.58842705983238
"LOC112939005",2.72433183980105,2.69345555927324,2.70568901206917,2.6653227992978
"LOC112939007",4.07475868774387,4.32726634485664,4.16853475262561,4.18022606739728
"LOC112939017",5.331568289067,5.24710221264857,4.9998770674109,5.12947788826955
"LOC112939018",4.49791191088288,4.81070022909461,3.87391364841134,3.88041566419971
"LOC112939021",4.09740040955191,4.22350003402397,4.36690390545746,4.07933772039256
"LOC112939043",7.50924684211419,7.3879144773436,7.41534832511473,7.2497697388409
"LOC112939045",2.34125170691118,2.3180102727218,2.50364441002324,2.6308252971004
"LOC112939046",8.89773257573084,8.81366827675974,9.42352304690242,9.38204374924111
"LOC112939058",6.70583289000668,6.76649782600077,5.44290528800835,4.951676778855
"LOC112939067",4.08540322843558,4.43396146700031,4.16020863739868,4.02928927297396
"LOC112939070",8.56974320032916,8.46079187112187,8.51751083586044,8.49833093957189
"LOC112939072",3.55919280125026,3.39895668718565,3.32472816572521,3.21329380814091
"LOC112939093",10.166792032444,10.4022365078026,9.61953222184165,9.52282281450544
"LOC112939238",9.26302294785913,9.36659032014188,8.24552178617795,8.33390405977392
"LOC112939240",8.60551179900262,8.34697118921828,8.76689164577208,8.99122786371822
"LOC112939246",5.97170897679406,5.74020055050212,5.33100236016085,5.60942320709173
"LOC112939250",5.86905137018766,5.93041128889004,5.67818789484888,5.53125882247434
"LOC112939252",11.1613568852759,11.2696478158195,11.6100602574037,11.5888113945073
"LOC112939253",9.46156598108294,9.57079865648922,10.4199392347824,10.2762990377453
"LOC112939256",2.24941119362791,2.14783734018816,2.18054318443689,2.51622016875616
"LOC112939257",8.15402333795406,8.03424132108998,8.16610986164473,8.11365210863598
"LOC112939262",2.54897932218191,2.49154031721077,2.57522433419403,2.49149238415661
"LOC112939278",7.84915970442103,7.64692810626022,7.35503830041421,7.36826406685053
"LOC112939280",6.14019158298796,6.21850401447584,5.76408740513088,6.62919838295416
"LOC112939299",5.75222921581968,5.68867351398626,11.8687936011284,11.9681374164017
"LOC112939310",9.28679468254997,9.26472857043855,8.45234592967755,8.48393839004339
"LOC112939321",8.30489909373139,8.59481294675526,7.22240932875927,6.99171219561372
"LOC112939325",6.63632005452501,6.69403892227946,6.75111418760489,7.02092842576603
"LOC112939334",2.71198097106415,2.6835910971284,2.59583875817343,2.65231584188446
"LOC112939358",4.08546460779573,4.06610107153283,3.787946315632,3.83266048843773
"LOC112939359",4.16107167412746,4.35597985077987,4.68361100530199,4.16541144863963
"LOC112939363",2.46484116031407,2.52078433675557,2.43343670428536,2.50908155233198
"LOC112939370",7.00002430453804,7.0297947353563,7.07983053471599,6.93372249396171
"LOC112939374",3.47727901052294,3.21558253205389,3.25485986742585,3.22495898753982
"LOC112939394",5.929300718653,5.74764626074347,6.01814416797048,5.94120607665815
"LOC112939426",5.87820507910133,5.78699649709338,5.76484215603326,5.5703039988519
"LOC112939439",3.49577856235331,3.5356698710561,3.77949620977679,4.07468024962494
"LOC112939440",7.56311876793927,7.93260914538784,7.27734656475388,7.00554877804011
"LOC112939446",5.95339297014144,5.99437536173142,5.85928345245575,5.59271484146645
"LOC112939547",3.22105477689859,2.95284153360827,2.90967023759509,2.98776429165863
"LOC112939553",6.49192869502386,6.5135634134079,5.33644688346104,5.57317527522631
"LOC112939581",2.50580952219192,2.451662353312,2.46207700356507,2.40744485814377
"LOC112939604",3.84969171792896,3.66293488511104,4.31054829699801,4.40125759473517
"LOC112939605",5.07543298792244,5.20527773531935,4.53931056167291,4.93745505530035
"LOC112939608",7.78787498325741,7.96625750280829,8.27142820702253,8.13766752662975
"LOC112939616",3.31402763851913,3.23605029576007,3.13331315094745,3.15513113635371
"LOC112939658",8.4528981160386,8.43433717603437,7.81720587342167,7.89086291680153
"LOC112939663",9.24540649515559,9.10121501666322,8.7802615364487,8.66903881530737
"LOC112939669",9.42211665980973,9.41497098490554,9.55407912674744,9.41520105094347
"LOC112939673",3.03248131526056,2.82438212089018,3.00902126564622,2.8489898186557
"LOC112939684",4.90183396210746,4.79475737448594,5.14779321410459,5.05240170054296
"LOC112939686",5.6495730044313,5.67215687152644,5.21540040621707,5.38685764427117
"LOC112939697",3.11716516837738,2.87738355294018,2.9880257307623,2.96067420028027
"LOC112939708",7.00133682508033,6.80337529517716,6.57247719163766,6.57869389082721
"LOC112939710",9.2593260652319,9.43886366273732,9.28512014852587,9.30405692318883
"LOC112939721",5.18171284373129,5.09433022478648,4.33535542106508,4.69198015399617
"LOC112939838",7.99010975087721,8.12874301632732,6.57805502596912,7.03001013780964
"LOC112939851",4.96084466305711,4.73330528254411,4.9196713703993,4.89651804998226
"LOC112939852",3.31252323582385,3.30695268607991,3.39263108199031,3.36217524789978
"LOC112939858",4.78625615112527,4.87535518046721,4.82714567541912,4.9030882154546
"LOC112939883",4.49638753036426,4.50307115925903,4.24505965742705,4.15670023021714
"LOC112939886",3.93526057837159,4.0005610590554,3.72546201873825,3.7889950611562
"LOC112939890",5.18498508245133,5.33294226421494,5.2470041168306,5.13138087909194
"LOC112939891",3.94821274270146,4.05689972995261,3.87020004443549,4.33254376122277
"LOC112939895",4.69746178165544,4.60690461975658,4.567144862802,4.47160646754743
"LOC112939898",5.47834748382764,5.24985605634832,5.72378712594518,5.76926946198439
"LOC112939904",6.77353915719262,6.77234061301994,7.25525736348669,6.87519270742952
"LOC112939908",8.47588977261359,8.72035682504207,8.28164984485528,7.9458495489966
"LOC112939914",3.00518626766641,3.12599154779881,2.84090493305361,2.79040341284884
"LOC112939915",4.3304944814667,4.28664157340964,4.35659539309549,4.33224942423456
"LOC4323834",7.29075601957867,7.50836153335683,7.49140821795777,7.49349495267054
"LOC4323835",9.8233207202217,9.44238780366277,10.1369579721103,10.1224168997025
"LOC4323836",4.44127119730786,4.24777074556942,4.65187360980041,4.47152088255087
"LOC4323837",9.88620937151929,9.8632869305011,9.82590072686351,9.82405311305025
"LOC4323838",6.11479486468255,6.12456905160075,6.1417386697379,6.14465560107717
"LOC4323839",9.05203438993305,9.08820266185062,8.46741474940947,8.50610549978675
"LOC4323840",9.96514048670545,10.0811982629071,8.87321798121676,8.76476805588593
"LOC4323841",8.66996884978418,8.40471707175878,7.85626041260036,7.98778575294953
"LOC4323843",10.6669286530783,10.510834770991,10.4962137924361,10.1895475255538
"LOC4323844",9.60936815871541,9.73149940077212,9.43769215987319,9.54409590207614
"LOC4323845",9.97059431182747,9.74101079930223,10.873332575927,10.689097924787
"LOC4323846",11.0922033594323,11.0382920997231,11.4307054871074,11.5764927318665
"LOC4323847",5.59722277404434,5.54928116727138,5.67889734042198,5.96462719840746
"LOC4323848",7.51150737196939,7.16051920829307,7.69583380422714,7.51509639776872
"LOC4323851",9.0642066322543,8.94080603743489,8.91246526340866,8.90300420535951
"LOC4323853",6.54150931514805,7.06119320108822,6.42967561868532,6.64805991614766
"LOC4323854",3.90762421526644,4.15755839546044,4.06036297516416,3.85708570554556
"LOC4323860",7.96668033936963,7.74085893472866,7.93394724185318,7.86979829562832
"LOC4323861",8.63437766012493,8.5593206503599,8.8511097145678,9.00037784761882
"LOC4323862",6.74681888638277,6.94635303090928,6.68665295289293,6.45468501272
"LOC4323863",10.6277684927937,10.6346696220466,10.5551707321464,10.6301104096578
"LOC4323864",9.03176739478901,9.20878075590752,10.1259139885229,9.42393360615287
"LOC4323865",5.46589304709132,5.60931790998493,5.75047011535094,5.96540363375625
"LOC4323866",9.42646120526969,9.32533679283326,9.28224708001029,9.23651706093557
"LOC4323867",7.65432727801698,7.71465388585713,7.60574027275613,7.53312271320534
"LOC4323868",8.45300981421188,8.2720229179598,8.40593137539492,8.40618762890881
"LOC4323870",7.35027752391304,7.52109793637312,8.08951950082987,8.16443573976017
"LOC4323871",10.6352728655855,10.514110373768,10.0960044043487,10.1669188011077
"LOC4323873",6.65293419727426,6.77635939916598,6.03137273724926,6.59377320877988
"LOC4323875",9.47904333090569,9.31429383439266,9.37138534320859,10.1184300987882
"LOC4323876",9.4208559705419,9.50866313183603,9.60299228565773,9.78816521320935
"LOC4323877",10.6080112162805,10.5772123237062,10.4743727067382,10.6663096203577
"LOC4323878",9.89048444951035,9.95576210345475,9.37849078784107,9.43514144415368
"LOC4323879",9.90828917551608,9.86919523248648,9.26189508564726,9.2816390088047
"LOC4323880",12.4773654921812,12.4705552169598,9.82576477332104,9.76762081196155
"LOC4323881",7.03183129677589,7.09206477298208,7.18236236713191,7.30242148379413
"LOC4323882",3.9094764031337,3.99368235044851,4.02079448965249,3.96397651192413
"LOC4323884",8.643471823191,8.56893990326739,8.74146036185262,8.75120912271828
"LOC4323885",10.8284923060997,10.9207067212688,10.5010345705002,10.5814011086859
"LOC4323889",9.51256334189993,9.46545360785521,9.70789017094798,9.74205680778664
"LOC4323890",9.68617631023967,9.42475312527318,10.5661467230464,10.5417206045699
"LOC4323891",8.37088620359117,8.41629154303943,8.03480281805145,7.94094094570793
"LOC4323892",7.4842399832542,7.2755123329541,6.19219637678258,6.11365122693799
"LOC4323895",8.78670789590475,8.81900321196164,8.89895513877543,8.91263916108358
"LOC4323896",8.70090514086662,8.96071712460224,6.34914438880686,6.17627210356697
"LOC4323900",8.14260657861273,8.11768441568217,8.48151746327128,8.57843079206903
"LOC4323902",7.4218921321628,7.41732299589991,8.08160401530989,8.61290365022172
"LOC4323903",8.00477013107726,8.12016640923941,8.49832824465011,8.47332063617764
"LOC4323904",10.1927200295286,10.1624079061844,10.5469358511323,10.517256097025
"LOC4323905",4.22052307389075,4.05438648618245,4.01472806559581,4.00929265131975
"LOC4323906",8.55324803296825,8.2260979094585,8.75831830343548,8.53782921322449
"LOC4323907",4.37588949709436,4.26815398105207,4.52389679645361,6.36887777491784
"LOC4323909",8.28654702123821,8.40117184433001,7.86551287831563,7.52991214070899
"LOC4323912",3.27602937803531,3.23699165817654,3.30468721901342,3.72655086893282
"LOC4323914",5.12573511630524,5.31007355641637,4.72249581964861,5.08300771961953
"LOC4323915",6.49525898013439,6.74259114542611,7.02346292182693,7.68039421795247
"LOC4323916",7.07416555036649,6.61952605934593,7.21990022836298,7.42619671806871
"LOC4323917",2.66422821099146,2.4216286422856,2.81254170108455,2.41669574724222
"LOC4323921",8.1635198824081,8.38553372150921,6.3628590978699,6.67964347840104
"LOC4323925",7.35263230555285,7.30637091574255,7.47715114922504,7.21122355321167
"LOC4323928",6.84695496379801,7.06638786741599,7.11807149622225,6.91910453301511
"LOC4323929",3.76796654263443,3.52454485692889,3.493310169722,3.52034298709366
"LOC4323930",9.2394000274264,9.36500938175362,8.23472306170422,8.33607524780493
"LOC4323935",8.31235137484866,8.36451371816678,8.48543027307874,8.38004393191665
"LOC4323936",8.66869051301354,8.66856892590336,8.63117899351029,8.47362002162838
