"","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3"
"LOC4341742",0,0,0,0
"LOC4341746",9.40856328250034,9.48296220992485,9.82481710895129,9.75381094832631
"LOC4341747",8.62374835212971,8.58778752128757,8.70127773426941,8.4932884721292
"LOC4341748",8.84359462662109,9.00828222318752,9.0141872225275,9.14029837806018
"LOC4341749",3.64029730458945,3.49126794783926,3.46203615682768,3.53952543341832
"LOC4341750",10.0624961266511,9.88759682429963,10.0962916877241,10.3561925384763
"LOC4341751",12.6028633306895,12.5037066172378,12.7797232316745,13.0232980509711
"LOC4341753",10.493476292293,10.3276426203016,9.81557289108096,9.7689625473326
"LOC4341754",0.81522338416303,0.843044082773619,0.749751161576387,0.748296801546531
"LOC4341755",-0.956543717718444,-0.954889554443728,-0.977132128784578,-0.978747171309115
"LOC4341756",0,0,0,0
"LOC4341757",0,0,0,0
"LOC4341758",0,0,0,0
"LOC4341759",0,0,0,0
"LOC4341760",6.11203116898741,5.47020517073656,5.93001692827576,5.9356105057768
"LOC4341761",9.36094851605852,9.30092565576762,9.56223884663402,9.83939027279747
"LOC4341762",0,0,0,0
"LOC4341763",9.770649216204,9.84236434306381,9.81227456608021,9.64579995034602
"LOC4341765",7.96725605549782,7.75444665366892,7.7861907309147,7.77915804767272
"LOC4341766",3.24309904615216,2.98045008318309,3.08806547470194,2.9791214035579
"LOC4341767",9.22509720921138,9.18756560783987,9.68200104389434,9.31734420007411
"LOC4341769",5.926869441484,6.1095154810744,5.95848917471177,6.06960084430625
"LOC4341770",5.15000355622857,5.31890492324322,5.12777464908493,5.07204936081498
"LOC4341771",11.2536321412436,11.1927903603284,11.3650593784223,11.0558993251452
"LOC4341774",5.60030820520357,5.20897729909909,5.44987765292174,5.45480722760748
"LOC4341775",10.7314711845646,10.6725578294141,11.0411461564031,10.9705597054823
"LOC4341776",10.2571479700506,10.2129528340407,10.3118804380765,10.3477995210094
"LOC4341777",11.5619428433331,11.3120074941739,11.4153280538489,10.6775896934557
"LOC4341778",12.029898702472,11.9465475059312,11.5151911098614,11.3441016779736
"LOC4341780",5.61776190114619,5.52296318446334,5.12901612438995,5.26990469758317
"LOC4341781",7.85518394544703,8.10441599690412,7.19833066777374,8.03410825240532
"LOC4341782",5.93410383879929,5.76543706515364,4.67677063716135,4.62200696882303
"LOC4341783",8.45600347840584,8.19526208678033,8.56176214747577,8.72648734130039
"LOC4341784",5.42327419655712,5.9602545237932,4.89812681171681,4.33803780915042
"LOC4341785",6.37062360228731,6.36037719715363,5.79960571898411,6.1017512495299
"LOC4341786",4.9650905900877,4.93348509110046,4.90845433380208,4.7469386108897
"LOC4341789",8.39961988290187,8.43508345345638,8.17051355360218,8.13931819729324
"LOC4341790",8.95401069754193,9.08582195279428,8.81858936686396,8.93913528112642
"LOC4341792",11.5352509159773,11.5529548494715,11.5610241603139,11.6673785040161
"LOC4341793",0,0,0,0
"LOC4341796",9.46997028128236,9.48503768431438,9.11994681431547,9.15414594479464
"LOC4341798",9.92977282787087,9.84768011117755,10.204867156776,10.2984117522999
"LOC4341799",9.19073755433136,9.09657318973213,9.05439993538185,9.01215513282852
"LOC4341800",9.0583873367291,9.0989263830747,8.51097390412442,8.53127941702089
"LOC4341801",10.0247443765411,10.0736806709631,8.87471494822878,9.16410755667899
"LOC4341802",5.79036442321129,5.81193523643482,5.63262441090015,5.86934129610971
"LOC4341803",8.10230009265522,8.35760386646839,5.15407031471758,4.98960841572053
"LOC4341804",9.16601596751923,9.11796321510701,8.76871074323235,8.68940560434827
"LOC4341805",4.78210916866497,4.92982217469166,4.972817427246,4.58106644629897
"LOC4341806",0,0,0,0
"LOC4341808",7.29432757894179,7.35558202433133,6.7974731237616,6.85869753895879
"LOC4341809",9.06405745220568,8.89441669212813,9.77628078390396,9.57504820348264
"LOC4341810",11.6239102853946,11.5173506509797,12.1970640715107,12.2397287805416
"LOC4341811",9.79017825387687,9.7851018092375,9.66520031868583,9.74248644951378
"LOC4341814",6.95665897962128,6.84742181731681,4.77687265664799,5.05964571886182
"LOC4341816",7.5819408386703,8.18280764754531,8.39504477568024,10.2167899119905
"LOC4341817",8.97558296634403,8.95023212281571,7.61696703236839,6.86822551696276
"LOC4341818",6.80138893548207,7.04197611691892,9.10305597751079,8.80328507727817
"LOC4341819",9.77647743734831,9.76161967908025,9.32242065752002,9.436217764864
"LOC4341820",8.74333533112602,8.56314205437084,9.39346580832012,9.39574285951846
"LOC4341823",8.02596289478041,7.96285085803275,8.38981030553317,8.25085839903195
"LOC4341824",10.6478785067889,10.7472528760687,10.8953638251902,11.1976090240988
"LOC4341832",9.01911914082855,9.01671542370329,9.05986739869986,9.06212186489156
"LOC4341833",10.0222150547268,10.1067696037128,10.242803315411,10.4842127358843
"LOC4341835",7.40332275166518,7.27992655583389,7.84632322990642,7.989979512048
"LOC4341836",9.05696274350206,9.18259292825008,8.72644773604768,8.69920901057709
"LOC4341838",9.17428040888017,9.01049989304421,8.89432444721816,9.1108703493118
"LOC4341839",6.20608026566136,6.28281584557063,6.59806144859236,6.04646460261263
"LOC4341840",8.6431003679667,8.62690688949528,8.84050627465854,8.59607116171033
"LOC4341841",10.7270316799849,10.7508767274204,10.070843205186,10.1222385967815
"LOC4341843",6.01465483205719,5.83174971589025,6.50591165586907,6.37516562323455
"LOC4341844",9.14234543157924,9.17199002748582,9.15315500407592,9.00855032749487
"LOC4341846",6.10857619245701,6.23929839753306,5.60263512017888,5.88582616845896
"LOC4341847",9.22083217170264,9.10406475101061,10.3936408453321,10.4739986146921
"LOC4341850",0,0,0,0
"LOC4341851",6.47463947158852,6.38100218717991,6.8559707675462,7.17870513461321
"LOC4341852",7.94465598969043,8.19835444738557,7.87531463767851,7.91932473065539
"LOC4341853",9.50521193577339,9.54740143778379,9.52284238793463,9.63524779605247
"LOC4341854",7.70810990304949,7.59625957524943,7.87128947802253,8.01198060548455
"LOC4341855",4.03281923644827,3.96112751040949,4.30401557129883,4.43993077376626
"LOC4341856",7.61005096749832,7.47220848230823,8.10270055739186,7.94501522260362
"LOC4341858",4.61318014950192,4.47007746045565,4.26497837498266,4.25742982505635
"LOC4341859",7.54601383306334,7.82093823202196,7.76419697427812,7.49754306591902
"LOC4341860",15.0598959631865,15.0952437504298,14.9117530190655,14.8804931577535
"LOC4341861",11.9957941817017,11.7659530406646,12.2868975260973,12.2067644378394
"LOC4341862",9.58805150702925,9.58817395912263,9.41577876103322,9.38844045673603
"LOC4341865",9.2675378929491,9.1945837681925,8.97359309819642,8.94205739203025
"LOC4341866",10.6003597648444,10.7131981796357,9.90876683836283,9.67923532321943
"LOC4341867",7.25012870114788,6.77647562396262,7.81023953752585,7.84999629521195
"LOC4341868",4.99925058013557,4.96762870298392,4.97650701648323,4.81063178893519
"LOC4341869",3.9517977262372,4.07096695150978,4.07862837547752,4.08581252007372
"LOC4341870",8.45032335921858,8.65349088477972,10.1240338391547,10.3260883092827
"LOC4341871",9.00681503093451,9.05922965351616,9.23895497000913,11.7754880906972
"LOC4341874",5.55848183709202,5.83481312774952,5.60317556355415,5.77512983401182
"LOC4341875",7.92918078852154,7.90817948119566,9.13271789099121,8.93486777149975
"LOC4341876",9.2017646270975,9.28888657765619,8.6123240247021,8.78095672316404
"LOC4341877",0,0,0,0
"LOC4341879",0,0,0,0
"LOC4341880",5.40667247655922,5.42428221645031,5.77842701741551,5.68857812807535
"LOC4341882",9.04089816693394,9.05695591107692,9.13203383593061,9.08350399649669
"LOC4341883",9.436093134007,9.2480440405907,8.03551889247504,8.26193939230852
"LOC4341884",6.58522471996941,6.54480630720116,6.33084173907474,6.52515193464854
"LOC4341885",9.83536137449248,9.67940921983292,9.77619632823927,9.66667048207478
"LOC4341888",0,0,0,0
"LOC4341889",3.43388871706709,3.72349590685155,3.06044290247182,3.04814681947792
"LOC4341891",8.88202165651189,8.9266702110838,9.09448110365041,8.97554250574596
"LOC4341892",7.41088480712496,7.30896719655259,7.34638320682318,7.23296453851785
"LOC4341893",11.1025060293153,11.0261521547502,10.9536508455698,11.1035962777656
"LOC4341894",9.52800952571283,9.52127830825743,9.08817417685799,9.16208009527578
"LOC4341895",11.8071917030475,11.7575001470044,11.9830440495119,12.127575414882
"LOC4341897",12.0296006084587,12.258258982411,11.7649641557455,11.6063644402445
"LOC4341898",10.1283788080916,10.1395790466276,8.70871564281461,8.48826515271416
"LOC4341899",6.89287384809248,6.50960878335259,6.17713042407781,6.07352653132325
"LOC4341902",9.41639453062694,9.60766939869964,9.49754929773288,9.34239685964602
"LOC4341903",0,0,0,0
"LOC4341904",7.59960913272785,7.72845261522705,7.31616717353072,7.31982168404728
"LOC4341905",8.9771405607986,8.84701670536854,9.03696922467645,8.98863988418039
"LOC4341906",10.3527466573776,10.1241211633426,10.4183003588929,10.4947226292576
"LOC4341907",7.19896942526337,7.00938808837142,7.17055059132625,6.44331272724939
"LOC4341908",8.50303704350778,8.54706198611109,9.65074860488608,9.27450479685398
"LOC4341910",10.0664617003794,10.2626608085815,10.125236571793,9.79691311021621
"LOC4341911",11.707468537063,11.7753382199582,11.4165738711164,11.2235151012706
"LOC4341912",9.94162285120245,10.0512501529701,7.41637068808236,7.48997492197324
"LOC4341913",5.47346452656631,5.64623070635858,5.61807877808251,5.72092660354671
"LOC4341914",7.94493320352892,7.97853430807391,8.80176255273271,8.78759879125156
"LOC4341915",7.89661937609924,8.18976697703152,8.0048559051622,7.77964302512503
"LOC4341916",4.70577555752267,4.64159578208965,6.33771372731162,6.19000511712211
"LOC4341917",5.01749294258149,5.09709268844946,5.75931438454993,5.6449876067005
"LOC4341920",9.32365255450522,9.38219014772526,8.43595242984128,8.44978509274241
"LOC4341921",9.72986404536993,9.71243971801253,8.99087362863509,9.22306469255705
"LOC4341922",-1.72892484177704,-1.71546077559768,-1.72781907321544,-1.72975046127364
"LOC4341923",10.5236078634186,10.6316325244769,10.4376861812951,10.2183405192762
"LOC4341924",6.92564942736034,6.85500986908222,7.12825781718432,6.78736902873995
"LOC4341925",5.31827396160781,5.65126994323802,5.0869583361845,5.33686210739885
"LOC4341926",5.5542629432296,5.7303998413752,5.14496649528379,5.10670026067446
"LOC4341927",6.2054484847682,6.15860514175721,5.46642510892912,6.03677515450435
"LOC4341928",4.47754832960026,4.40447824666197,4.35219095026619,4.59481601723031
"LOC4341929",4.2998824033849,4.15685284063627,4.22407094992858,4.46546028016848
"LOC4341930",1.73063837992929,1.63947546043895,1.54539014644672,1.54280443866068
"LOC4341932",5.42991948894182,5.14255569698123,10.5897185642162,10.7029406938883
"LOC4341933",6.37866759431742,6.24388883285357,12.0030193910421,12.011221859355
"LOC4341934",5.22525168087915,5.16239892346329,5.15354059101563,5.51730648401396
"LOC4341935",11.8749467927938,12.1088870686699,12.1023684424395,12.4078927284346
"LOC4341936",9.42100660070199,9.51977032316072,9.72486868145153,10.0425778539052
"LOC4341937",7.54691157883319,7.71387245185416,7.02056572680533,7.18501506339844
"LOC4341938",10.0427250960273,9.6874612600398,9.72574483038707,9.50046363693778
"LOC4341939",7.66233585222194,7.48013275183896,7.78615813489986,7.78270657871404
"LOC4341940",10.6057017866145,10.7775284814717,11.3553752650837,11.6760450630999
"LOC4341941",3.72757175499957,3.68433216137757,4.03788325866687,4.50890726134547
"LOC4341942",10.3107201306805,10.19190930827,11.8976572554665,11.7963860756609
"LOC4341944",5.62231162221056,5.75586471098153,6.02554406514177,5.65486984848046
"LOC4341945",2.92697923413824,2.94828405120906,2.62790121967617,2.66637610229014
"LOC4341946",9.4566022221194,9.4684693869107,9.21967315326186,9.22656866178774
"LOC4341947",5.34839704254484,5.62249299134786,4.99426320407903,5.10094173304279
"LOC4341948",11.8006933279023,11.8244796939866,10.1754848239805,9.98065204784736
"LOC4341949",5.12643236076404,5.43990694749487,4.80326435944895,4.6270974613925
"LOC4341950",2.50654880116938,2.56048529077664,2.40293906625439,2.54589623813768
"LOC4341951",8.87991912987836,9.00778112866117,9.49788564946006,9.27724790165416
"LOC4341952",10.1939275332829,10.1466392447522,9.86993644211768,9.85412578155016
"LOC4341953",9.01774719991563,9.17212882610942,9.20152054123405,9.03081049663812
"LOC4341954",8.57972056593288,8.78950787460589,8.72965439402909,8.78241638543862
"LOC4341956",10.0811491759266,10.1371805624291,10.3267786912952,10.0769030027637
"LOC4341957",8.35358870365551,8.09562120594607,8.51358675866229,8.86323737922973
"LOC4341958",8.55635023096488,8.49347929077193,7.55555561099109,7.48647586422603
"LOC4341959",8.56264156345844,8.44109856579081,7.9282518742232,8.0070402202835
"LOC4341960",11.1360519555729,11.1288538967057,10.5034846811779,10.6285385370554
"LOC4341961",8.89640636616434,8.98490251326699,8.6509220123568,8.68420642978253
"LOC4341963",7.48827517121143,7.44602899422558,8.22577562533159,7.6577002410757
"LOC4341964",8.89078082572917,8.63022028721427,8.27473069339626,8.11966872489529
"LOC4341965",12.5908532700387,12.426895420642,11.6608887066687,11.2309269020737
"LOC4341966",13.0404516520458,13.1628724338238,12.7239555850618,12.7261288087513
"LOC4341967",11.0011567091081,11.0889689993032,10.560165236005,10.7808720936598
"LOC4341968",10.3134065351089,10.2974598694514,9.76757954541189,9.74236520408485
"LOC4341969",10.758278799323,10.5262799161719,11.1881698020833,11.248481897101
"LOC4341970",-1.71673852508487,-1.72814826857185,-1.72763808696522,-1.7294213238618
"LOC4341971",7.4369682202323,7.5071782163811,6.95090215224718,7.11515802716069
"LOC4341972",7.29556881873951,7.05926679214885,8.51505643776455,8.54080750972359
"LOC4341975",3.10991396655533,2.89977518443913,2.8122201892841,2.78685677349
"LOC4341976",5.37476985426776,5.05960353233939,4.90131209851754,4.97164299160048
"LOC4341977",9.53761930801594,9.40653080169967,9.74856061072457,9.862694030337
"LOC4341978",10.7647274649712,10.5752174131018,10.4951672283727,10.5950148380922
"LOC4341979",7.03148224483142,7.35420566544172,7.03008161202553,6.43372681513551
"LOC4341980",8.86719564054399,8.90925197273551,8.7199033744161,8.83568395711631
"LOC4341982",1.20719772962845,1.32388381512474,1.23478142866558,1.28514859139071
"LOC4341984",7.12152807686123,7.11245637693033,6.80781486256551,6.67299242828269
"LOC4341986",9.96559338640503,9.97978373135832,10.1172545431077,10.0933834477786
"LOC4341987",3.4803299531693,3.4784422465546,3.42857466462651,3.58416100992296
"LOC4341989",10.2782241466345,10.4377107252636,9.7073503249973,9.68060873861767
"LOC4341990",9.15260125529153,8.78203342131603,9.13352726871896,8.73698052799236
"LOC4341991",5.84129559057229,5.97184564251148,5.98342727892804,6.06080246839653
"LOC4341992",6.2729663331075,6.2224389321611,6.19181672986969,6.58586338901126
"LOC4341994",7.76755618136078,7.9956641389605,7.93813911025615,7.89113045654553
"LOC4341995",9.76854136812976,9.8214060603397,9.55054199540852,9.77011912718315
"LOC4341996",8.15594960877029,8.15206645332993,8.73479340127392,8.83096705554227
"LOC4341997",10.3702658921105,10.2529412378785,10.9863550811631,10.9469913494734
"LOC4341998",3.75690445709284,3.85646747506484,3.93932997494644,3.8512224164473
"LOC4341999",7.10758597606663,7.30933167999311,5.73727017174341,6.08136115472531
"LOC4342000",7.80519702942356,7.64663720431221,7.5397212100661,7.47703876754252
"LOC4342001",3.19282491377083,3.2951568323006,3.46084513644816,3.3658668756847
"LOC4342002",0,0,0,0
"LOC4342003",5.48651100113557,5.46152524139369,6.55262247636922,6.42856611584115
"LOC4342004",6.02992573526319,5.73975080149032,5.93388009142302,6.06711308592831
"LOC4342006",8.71751379456253,8.51319688735049,9.58571639635532,8.8904691019087
"LOC4342007",2.47746353327666,2.26714038283545,2.22261815576396,2.16119974933628
"LOC4342010",7.54045287535266,7.24816596900517,8.00017816190647,8.12534015105124
"LOC4342011",9.35638104173438,9.57352817620257,9.44106279475833,9.43128850957753
"LOC4342012",9.75727679647402,9.70664976246166,10.2625561515245,10.0671381567275
"LOC4342013",8.04703660237963,7.93253434489157,8.91534515351541,8.7513053881835
"LOC4342014",2.23555285681575,2.28807013733038,2.39182424774125,2.40350398138572
"LOC4342015",2.4001989083016,2.38684873855556,2.48813911270813,2.36798081720402
"LOC4342017",10.5381110818188,10.5870659453941,10.4785395256282,10.8346909436343
"LOC4342018",8.60849225798206,8.66496331134711,8.55200515495034,8.5008857868066
"LOC4342019",7.39648503214479,7.34535897319864,7.31653958039695,7.12909145593326
"LOC4342020",3.70887744573736,3.8518770396256,3.5645239697767,3.49641545698786
"LOC4342022",12.4020107459711,12.3703676806221,12.5614449715594,12.497445015406
"LOC4342023",11.5143855101818,11.5242721526362,11.9356980242147,11.7032787669095
"LOC4342024",10.6269272268214,10.7468534068451,11.2980749539863,11.5150117873215
"LOC4342025",7.6370949352989,7.84083714949449,7.70301586623178,7.53354463989514
"LOC4342026",6.48327747967169,6.59548116461933,5.87692276329593,6.26019597055285
"LOC4342027",9.61725289004721,9.5630202336212,9.42794236810075,9.23473040824718
"LOC4342030",8.01771980307434,7.75000307170869,7.34938043733888,7.85587138812863
"LOC4342032",11.145124772581,10.7243817674482,9.3030086710126,8.36642946923079
"LOC4342034",8.19228645108943,8.19699626833424,8.07058482391856,8.04163829824904
"LOC4342035",0,0,0,0
"LOC4342036",10.1289114647458,10.0705038370232,9.50866844949153,9.49025510939837
"LOC4342037",5.90182073405612,6.17520028915802,5.87899206635458,5.91107635760537
"LOC4342038",11.0565326813445,11.1264007597892,10.8831370901419,10.8663270730312
"LOC4342039",6.33521542699194,6.55147515824648,5.35730914386902,5.48700486601316
"LOC4342040",9.11432544386256,9.03383108591894,9.65877634871955,9.79954927160393
"LOC4342041",9.12690253968196,8.93945212246186,9.8057878655586,10.0163944607929
"LOC4342042",9.94986676997807,9.80787537784881,10.4640288396796,10.5908582459356
"LOC4342043",10.3711933137893,10.5424151680621,9.96886040461249,10.1281010806237
"LOC4342044",10.769068800289,10.7808375944589,10.8351418351352,10.8966600964764
"LOC4342046",8.07991590603441,8.05910316345742,8.4003373085936,8.40390214145512
"LOC4342047",9.1127037761052,9.31709339156128,9.52458050495989,9.51631833423147
"LOC4342048",7.00199021559169,6.80291285500995,7.37292249684081,7.05934940926952
"LOC4342049",7.6241906099817,7.66762494746792,7.4473649320486,7.35682821330933
"LOC4342050",11.2011899808553,11.1747152995615,12.1365140352748,11.8652603375618
"LOC4342051",8.29926842040409,8.22695310306307,8.4416502615248,8.83275457407528
"LOC4342052",0,0,0,0
"LOC4342053",0,0,0,0
"LOC4342055",7.13525658003103,7.63906958500778,10.4578646878308,10.4853238523678
"LOC4342056",8.47040329203375,8.45514729907995,8.80731418299197,8.58660850016666
"LOC4342057",10.1485445160991,10.0782859532581,10.2743257232859,10.409727562449
"LOC4342058",10.5020785190596,10.5623048782939,11.216244659006,11.1893943900273
"LOC4342059",10.8447980902947,10.9014697844045,10.8946238427812,10.9186282743857
"LOC4342060",9.3590951220075,9.45530183971203,10.0338532796608,9.64851437547645
"LOC4342062",10.6100120828698,10.6444419342869,10.3023604099337,10.3574374779463
"LOC4342063",7.67743466639379,7.44469366711272,8.56129926907209,8.29587272231104
"LOC4342064",5.74280078806647,5.87156528547577,6.30102690529058,6.38722656337127
"LOC4342065",6.56416107524527,6.82765400174023,7.78587659249438,7.33183495770458
"LOC4342066",8.13395553479911,8.37900153365817,7.91461309721637,7.63914959036925
"LOC4342067",8.07777779229984,7.85290134125817,8.04642450157287,8.1860696763721
"LOC4342069",0.0508443794314046,0.0308492730231532,0.0329572718297481,0.00594375894179755
"LOC4342070",3.86907697722218,3.80679254987931,4.37651414739597,4.32681733303248
"LOC4342071",9.35537744771721,9.40845921894618,10.0497536170029,9.9521478937249
"LOC4342072",11.207204509935,11.1692865851441,11.5648162306537,11.5634918438913
"LOC4342073",9.26728108133483,9.17915208422724,9.47205504493803,9.44360026901337
"LOC4342074",6.7856499812517,6.89020318809697,7.33936839430126,7.19387942792069
"LOC4342075",10.0714850286208,10.1112415190898,10.2456273432793,10.1773785566283
"LOC4342076",10.6784050758663,10.5479792913227,11.0214006440741,10.5781838443559
"LOC4342077",14.5936141699258,14.5635646793463,13.6713566528616,13.7681822882352
"LOC4342078",9.46430684729841,9.61359222636561,9.35465543039962,9.45866160041035
"LOC4342079",8.88814896763038,8.87704634762541,10.4221259483284,11.0978790400245
"LOC4342080",10.9107454163377,10.937053408351,10.4395840369104,9.8237429001214
"LOC4342081",6.55720953763368,6.3547941765997,6.08582467849563,5.80832953156595
"LOC4342082",7.60131906192727,7.56602743711378,7.72196166407604,7.30691148159985
"LOC4342084",11.1170639950462,11.2654506767325,11.2737079138779,11.2310034589023
"LOC4342085",9.0507665434741,9.19035783503315,9.71287712266923,10.0694127119397
"LOC4342086",4.86184283828411,4.74212265949502,6.38612870636669,6.50087672487083
"LOC4342088",0,0,0,0
"LOC4342091",12.2792383027965,12.0323201955694,11.9912086900691,12.1182339848499
"LOC4342095",1.43946329518629,1.44022203345575,1.52130431352142,1.63091061819895
"LOC4342096",4.78209332305947,5.02880005314559,6.31311879135404,5.76759686329201
"LOC4342097",11.2562339785339,11.1702827870183,11.4648511246389,11.60204240418
"LOC4342099",8.06061766827334,8.31269188219982,8.24468086797422,8.10738616240289
"LOC4342100",9.30959722716304,9.41165647554944,9.03112308346988,8.83951627084
"LOC4342101",5.54811659984629,6.05019710248301,5.53691497593682,5.28779578977316
"LOC4342102",9.41798562213266,9.57121026067948,9.25664363412151,9.30012758286829
"LOC4342103",8.95015676442725,9.09245534830871,8.60887948796609,8.66001746465752
"LOC4342105",10.9565062168863,10.9066263488305,10.4381844265069,10.9206608941494
"LOC4342106",11.0762967611497,11.1521579111279,10.2626896066521,10.4719405413408
"LOC4342107",11.2660088353124,11.2210443866056,10.7958043631489,11.5321658621737
"LOC4342108",3.23202137090239,3.18849302683642,3.40603991211863,3.71403891336234
"LOC4342109",8.14098232540139,8.15496733709616,7.68349490028304,7.26648504847449
"LOC4342111",5.18050908644183,5.20544238814353,5.63153329350032,6.21685132384063
"LOC4342112",6.78104086857336,6.60279971028797,7.71438916651916,7.9672889967117
"LOC4342113",9.12550386116955,9.03680886094751,8.80607714735284,9.07692056529816
"LOC4342114",6.8723601509515,6.28269974968653,5.08284626879947,5.5185312118464
"LOC4342115",8.95051826463822,8.47612119794832,4.81922096700065,4.90690312648118
"LOC4342116",6.48970161776654,6.80863143340078,5.51963520141416,5.62035884827403
"LOC4342117",10.6587574105383,10.6856790078746,10.190397763233,10.2679200760121
"LOC4342119",8.56781808300553,8.54970193026193,8.48869507803831,8.54173839774407
"LOC4342121",8.08021068523438,8.01312011932642,9.04068284941199,9.13596793861178
"LOC4342122",0,0,0,0
"LOC4342123",0,0,0,0
"LOC4342124",14.7116015062401,14.745479733491,14.2697701763249,14.6054094823375
"LOC4342125",-0.374734107662139,-0.418956559413805,-0.392685294064978,-0.419395168373723
"LOC4342126",7.67318170652102,7.87315461754908,7.42804102936437,7.04957144091611
"LOC4342127",6.59335001677056,6.19243176712297,6.90017300871502,7.14475784787219
"LOC4342128",4.49102861733717,4.29626458807664,4.50539291128808,4.60879174434293
"LOC4342129",12.5607092847653,12.6039795216658,13.3178795737239,13.056201578762
"LOC4342131",6.3370896977313,6.59389270677401,6.65727478245496,6.68536768176585
"LOC4342133",9.33430421310653,9.26367455127582,9.54032095600441,9.56232401903309
"LOC4342134",10.8821230633796,10.8670304216325,10.8323226041698,10.9725924046348
"LOC4342135",9.57445653871035,9.37491258046034,9.34643820786447,9.15980812830347
"LOC4342136",10.6040272968197,10.6206342233591,10.3577205972202,10.5409226597002
"LOC4342137",6.36075537983772,6.22945133630369,5.88237384388108,5.55470471832723
"LOC4342138",10.2010156310228,10.2287222592263,9.83400927414482,9.72059687398457
"LOC4342139",7.84682170954877,7.78812967023202,7.19201572866713,7.21072733627997
"LOC4342140",8.90841701795797,9.2375953133966,8.53283537417739,8.58938883260064
"LOC4342142",5.3724610017172,5.17077306840604,5.29376845283409,5.16447936012845
"LOC4342143",7.01882213964144,7.04575868675676,7.17022530085459,7.92155464220657
"LOC4342144",-0.349836851526059,-0.347910115811326,-0.345862433299522,-0.372672530244501
"LOC4342146",9.55505544804422,9.42429782755694,9.41013577039015,9.54793535373258
"LOC4342147",9.62883095104205,9.64260963875469,9.78326731694992,9.5115951438724
"LOC4342148",10.179954317941,10.0069809775874,9.92240144679006,10.166431095
"LOC4342149",8.69355777562656,8.68371700253956,8.56279217363308,8.46469014980831
"LOC4342150",8.74576008258909,8.69048730402213,8.50330878917156,8.60999619516016
"LOC4342152",9.82278869993377,9.74204685542187,9.66621219799912,9.49534482713381
"LOC4342153",8.12888668814155,8.34538935058534,8.15223237376019,7.61236110269313
"LOC4342154",6.46110948396672,6.49179727864374,5.93078480479002,5.80788851482802
"LOC4342155",10.5585421601399,10.573860212833,10.8429154886444,10.9766800217867
"LOC4342158",8.32947895210659,8.40695898167082,8.37434112701701,8.35613908911317
"LOC4342159",11.4241467967771,11.2934126574401,11.6993038813964,11.7489389207875
"LOC4342160",7.53611847646738,7.60887737361918,7.87488830052328,7.98971416033674
"LOC4342162",11.559386504961,11.4180032880159,10.8673408489158,10.8346632115985
"LOC4342163",7.83672357593846,7.90169485224301,7.76986712798942,7.61209055340619
"LOC4342164",9.40154340874628,9.31502226918384,9.41719846117193,9.39565141125923
"LOC4342166",7.23602010677921,7.10233887579693,7.78831056875037,7.33881444125336
"LOC4342167",7.76101479093045,7.78953703777585,9.0747018464638,8.90247695996679
"LOC4342169",11.4353073716426,11.4855675576691,10.7880532675632,10.3780750371569
"LOC4342170",9.26607410781417,9.1941405728255,9.2381128429736,9.19200483027895
"LOC4342171",9.40351908733756,9.33647947885601,9.98918816964856,10.3571548552383
"LOC4342172",7.4096401684018,7.63440465783393,7.47258516192302,7.2868253319146
"LOC4342173",5.64978366135247,5.19648591617362,5.1010930158973,5.02636343822387
"LOC4342174",7.32792573238204,7.50696002429948,7.60674381102482,7.58061529906185
"LOC4342175",8.25244542315636,8.29372305164418,8.38805130631889,8.56947319361147
"LOC4342176",10.141870960315,10.0924901801044,9.84874989395213,10.0226226213461
"LOC4342177",-1.72892484177704,-1.71546077559768,-1.72781907321544,-1.72975046127364
"LOC4342178",0,0,0,0
"LOC4342180",10.2108603529208,10.3560088092444,9.99085741432766,9.77107978859259
"LOC4342181",9.22292449046883,9.23208452240043,9.01418836965128,9.10075436812393
"LOC4342182",-1.71673852508487,-1.72814826857185,-1.72763808696522,-1.7294213238618
"LOC4342185",9.20256363668985,9.14725413501257,10.2072899275875,10.2307530974712
"LOC4342186",7.77387023770516,7.6704764226397,9.38876874339995,9.18616305469161
"LOC4342187",12.7183075083086,13.0940392299066,16.4464604501122,16.4494733535751
"LOC4342188",5.67344574818638,5.37541107517542,7.7627810923266,8.70198350190937
"LOC4342189",10.0906131054428,10.1454718237088,10.4650444047255,10.4202762634451
"LOC4342190",3.54031495484341,3.80912724014538,3.91530132846868,4.00478304996877
"LOC4342191",3.57889330521773,3.48616899190719,3.67942757770392,3.78964228407362
"LOC4342192",0,0,0,0
"LOC4342193",8.84096308923412,8.64976426608434,9.04817011501748,9.20145541371645
"LOC4342195",4.11737732446453,4.24989758733663,4.11099733939441,4.07956918157933
"LOC4342196",5.610460756792,5.604543653726,6.02200954279984,5.94516723522276
"LOC4342197",9.98323311818288,9.99966962080212,9.84211153787509,9.87101010630386
"LOC4342198",11.9446403444019,11.9195121246586,12.1931256932748,12.3106645658786
"LOC4342200",6.24067920440782,6.36673991894786,4.98617202958372,5.32153187847363
"LOC4342202",7.83554663009614,8.04984903623032,6.71200405861875,6.60424649928921
"LOC4342203",11.2306111839666,10.9859916646242,11.6100278285782,11.4261227030364
"LOC4342204",-0.946614879346716,-0.8985645879241,-0.945267741648646,-0.946791910124202
"LOC4342205",8.21527075547839,8.29005243012972,8.02824872919543,8.1817938325919
