"","kit_germfree1","kit_germfree3","kit_germfree4","kit_microbiota1","kit_microbiota2","kit_microbiota3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC4346531",630.945292825407,625.532698281521,610.956845489283,253.050081260581,267.709893664171,229.864303532134,436.343185842183,-1.31192551716061,0.127281486157264,-10.3072768614569,6.53261210357435e-25,1.23221017174685e-23
"LOC4339477",6228.2304931702,7621.33552509729,6723.07804486187,3175.15311087421,3516.95710914303,3470.84697233815,5122.60020924746,-1.01723182650513,0.0987485019154686,-10.3012380620813,6.95602172155298e-25,1.31106237976575e-23
"LOC4337254",2314.25083152006,2532.37898936794,2236.20416426996,925.6052402003,1123.8918401694,830.007756645443,1660.38980369552,-1.29662287189065,0.12591373223275,-10.2977081919378,7.21599484695265e-25,1.35691835303868e-23
"LOC4348984",561.494225144998,859.048773268626,524.163533177434,145.287309012729,81.6188700195643,85.2890176001583,376.150288037252,-2.63944892993193,0.256402565393918,-10.2941595996783,7.48704792234673e-25,1.40572204375876e-23
"LOC4347808",3456.07346965559,3236.55699787828,3555.12214547942,940.037754340638,1270.80580620462,697.913790362271,2192.75166065347,-1.81546646205912,0.176571156370327,-10.2817838393237,8.51370540610458e-25,1.59480062588028e-23
"LOC4351296",269.564313539213,203.267878745252,236.554321791115,42.3353748116561,50.6036994121299,42.6445088000791,140.828349516574,-2.38261843570563,0.231805107210475,-10.2785415920205,8.80498272353198e-25,1.64683538939439e-23
"LOC4342189",2929.89334672097,3079.26637742064,3718.49779218407,1395.14303356594,1467.50728295177,1533.12209686138,2353.90498828413,-1.14692985637311,0.11170031483428,-10.2679196390333,9.83015568940789e-25,1.83436116259226e-23
"LOC4350083",3205.34334396191,3822.16207712055,3692.11943255988,1735.7503672779,1420.98452704061,1334.46109245126,2535.13680673535,-1.25516435833587,0.122391837980185,-10.2552946262567,1.12033818000781e-24,2.08582870309921e-23
"LOC9272686",1855.16750278515,2341.21038911943,2374.05236617702,952.545933262263,977.79406283438,919.457214128536,1570.03791138446,-1.20536354405356,0.117620009275561,-10.2479463441431,1.20884594999635e-24,2.24376516711109e-23
"LOC4347382",831.058538684211,931.644444249074,834.747444881596,368.51019438328,375.446802089996,310.992881249358,608.733384256252,-1.29709504897319,0.126727354943225,-10.2353201450018,1.37738864030619e-24,2.55078163373244e-23
"LOC4349144",669.790805256822,810.651659281662,627.975142021017,227.071555807974,220.370949052824,265.228042537078,470.181358992896,-1.56530146977439,0.153024233520633,-10.2291083821265,1.46865278208997e-24,2.71773139539438e-23
"LOC107275740",209.530339781572,222.626724340038,207.623217687166,48.1083804677911,31.8313593076301,36.4038489756773,126.020645093312,-2.46404389353307,0.240992153024443,-10.2245814339156,1.5389132265084e-24,2.84559045701644e-23
"LOC107275881",196.581835637767,235.935930686454,169.332050490762,25.9785254526072,33.4637367080214,31.2032991220091,115.415896349603,-2.72400888577164,0.266514924714306,-10.2208493152557,1.59933395367727e-24,2.95283987453517e-23
"LOC4346914",5252.38413542344,4121.01425599006,3864.85514235699,1901.2431960871,1865.80736864724,1827.473218579,3138.79621951397,-1.24218880617328,0.121680601255763,-10.2086018096039,1.81460756157171e-24,3.34523726305456e-23
"LOC4335512",5964.55186333272,7799.19491899939,6285.70782399628,3152.06108824967,2944.80883030588,2879.02439899071,4837.55815397911,-1.1592303005535,0.113568230096332,-10.2073467163327,1.83822766679966e-24,3.38622346349027e-23
"LOC4331115",3576.14141717087,4617.08467435645,3527.89287102864,1318.16962481748,1068.3910085561,1564.32539598339,2612.00083198549,-1.56947995908414,0.153867659874944,-10.200193857239,1.97877141448846e-24,3.63414993866322e-23
"LOC4336150",5458.38306498398,4978.85310140901,5353.9560888838,2033.06015856885,2304.9168893525,2714.68702361479,3807.30938780215,-1.16327142345974,0.114349887510478,-10.1729127049045,2.6195588520013e-24,4.80016459907265e-23
"LOC4351729",490.866020724244,741.685771850237,499.487003206419,153.946817496931,143.649211234433,137.29451613684,361.154890108184,-1.99168798789083,0.195793901417681,-10.1723698923697,2.63420160274906e-24,4.82337529781688e-23
"LOC4325794",2297.77091715521,2786.4638377995,1946.89312323047,337.720830883893,609.692959046145,634.467082147519,1435.50145837712,-2.15151511036384,0.211512003063605,-10.1720709898286,2.64229929570897e-24,4.83457580282343e-23
"LOC4331620",300.169868788207,292.802539621137,279.950977947039,74.0869059203983,79.986492619173,55.1258284488828,180.353768890806,-2.05255219600141,0.201932595214904,-10.1645412609936,2.8546261939673e-24,5.21134750503768e-23
"LOC4349111",799.275846694872,863.888484667323,654.353501645206,190.509186652453,256.283251861432,160.17693549298,487.414534502378,-1.92672854964287,0.189628134158191,-10.1605627150007,2.9735524142859e-24,5.42439965081391e-23
"LOC4349752",410.820722380722,638.841904627936,410.140946414811,70.238235482975,53.8684542129124,20.8021994146728,267.452077089005,-3.32472097065239,0.327326102532277,-10.1572130817907,3.07747516515592e-24,5.60978445340744e-23
"LOC4349509",155.38204972566,212.947301542645,158.270157745134,25.9785254526072,19.5885288046954,17.6818695024718,98.308072128869,-3.05503954445662,0.300832190276291,-10.1552946898761,3.13860544591694e-24,5.716946397309e-23
"LOC4330129",1871.64741714999,1742.29610353074,1471.23173516848,769.734087484657,712.532735270796,659.429721445126,1204.47863334163,-1.24601420768059,0.122825909227998,-10.144555131016,3.50371128661186e-24,6.37247280801955e-23
"LOC4351610",415.529269342106,609.803636235757,453.537602570735,123.157453997545,102.023587524455,136.254406166107,306.717659306117,-2.03554867108359,0.200835678571118,-10.1353936987983,3.84820260330378e-24,6.99381453026349e-23
"LOC4339609",1399.61558427129,1728.98689718432,1292.53962158526,432.97542421012,244.040421358497,406.682998556852,917.47349119439,-2.03048959971962,0.200351031417944,-10.1346600781101,3.87719706940877e-24,7.04126682069413e-23
"LOC107279296",228.364527627106,296.43232317016,261.23085176213,55.8057213426376,44.8903785107604,29.1230791805419,152.641146932223,-2.5919327838312,0.255955150728773,-10.126511525364,4.21416508678845e-24,7.61921047691351e-23
"LOC4351700",151.850639504622,170.599826804051,119.978990548731,16.356849359049,10.6104531025434,12.4813196488037,80.3130131613,-3.49156960503593,0.345245709523459,-10.1132889090941,4.82371940026673e-24,8.69552017147048e-23
"LOC107277033",1005.27477625541,1415.61558411872,971.744731962062,265.558260182207,111.001663226607,179.939024936919,658.189006780321,-2.61040926894657,0.258187554601265,-10.11051548545,4.96224883598368e-24,8.93863982204352e-23
"LOC4350344",277.804270721634,289.172756072115,180.39394323639,41.3732072023003,36.7284915088039,36.4038489756773,143.646086286153,-2.70237492297196,0.267378145898013,-10.1069401685609,5.14666029379691e-24,9.25716171341157e-23
"LOC4332473",852.247000010438,730.796421203169,730.084921211427,316.553143478065,305.25457387317,256.907162771209,531.97387042458,-1.39385578267615,0.13796491090317,-10.1029730933137,5.35923043985835e-24,9.63240770074098e-23
"LOC4336750",295.461321826823,300.062106719182,291.863785519253,74.0869059203983,91.413134421912,71.767587980621,187.442473731365,-1.89643193822893,0.187961574215627,-10.0894661376552,6.15030920073619e-24,1.1029885890637e-22
"LOC9272205",4554.34204839832,3916.53644939513,4211.1774767778,1284.49375849002,1564.63373827505,1915.88256609136,2907.84433957128,-1.41263176238485,0.140013609543787,-10.0892460882031,6.16411094141519e-24,1.1046521281796e-22
"LOC4352582",1108088.2534307,1371911.78026064,1078472.42591636,485080.648927175,383690.307961972,299768.0144452,787835.238490341,-1.60655008891942,0.159305960821262,-10.0846828369588,6.45733810651103e-24,1.15635149305738e-22
"LOC4332189",490.866020724244,514.219336111502,548.84006314845,204.94170079279,202.414797648519,199.701114380858,360.163838801061,-1.35741579160435,0.134848207908977,-10.0662501389756,7.78913865679484e-24,1.38974631823866e-22
"LOC107278107",712.167727909275,748.945338948281,1347.8490853134,0,0.816188700195643,1.04010997073364,468.469741806981,-10.5625609579743,1.04967326214582,-10.0627131688403,8.07419251631321e-24,1.43850285356331e-22
"LOC4339708",1237.17071410355,1392.62695497491,1518.03205063075,507.062330130518,621.93578954908,591.82257334744,978.108402122709,-1.26955857251038,0.126199761960781,-10.0599125765778,8.30720829955456e-24,1.47893756510232e-22
"LOC4333368",102.410896410094,180.279249601444,135.295457427292,4.81083804677911,3.26475480078257,3.12032991220091,71.5302543664322,-5.22493353619665,0.519402635002103,-10.0595052548694,8.34164861607255e-24,1.48398658470189e-22
"LOC4344706",303.701279009244,402.905973941483,270.590914854585,76.9734087484657,63.6627186152602,66.5670381269528,197.400222215998,-2.23608216978183,0.222376017836847,-10.0554106127685,8.69581616830902e-24,1.54474149225682e-22
"LOC107278621",386.100850833458,395.646406843438,349.725993727152,126.043956825613,110.185474526412,125.85330645877,248.925998202474,-1.64486272722594,0.163617998557183,-10.0530671547793,8.90517331457467e-24,1.57848562281873e-22
"LOC4345339",3174.73778871292,2929.23532406105,2817.37899082871,1389.37002790981,1228.36399379444,1550.80396636385,2181.6483486118,-1.09842728455105,0.109407377774067,-10.039791711482,1.01889073965027e-23,1.80341444332007e-22
"LOC4349648",7358.28176390227,8846.99243681718,6985.15981145059,3265.59686615366,2975.82400091331,3750.6365544655,5530.41523895042,-1.21480619103293,0.121028416057877,-10.037363377969,1.04428126189886e-23,1.84567827953855e-22
"LOC4334554",24791.6768884252,31239.1271507361,26202.2202550856,13848.4784014583,12730.0951569514,13883.3878893526,20449.1642903349,-1.02315685482498,0.101969824647018,-10.0339179592274,1.08138503775064e-23,1.90797248207641e-22
"LOC4349193",7269.99650837633,7603.18660735218,6522.2621457874,3432.05186257222,3003.57441671997,2456.73975087285,5047.96854861349,-1.26627299287589,0.126293775545436,-10.0264085653242,1.16683808159761e-23,2.05336581799816e-22
"LOC4337122",364.912389507232,413.79532458855,319.943974796616,109.687107466564,81.6188700195643,94.650007336761,230.767945619214,-1.9428180655739,0.193778487575194,-10.0259739349034,1.17198373244003e-23,2.05959065241767e-22
"LOC4350807",37561.2562476976,37611.8171349697,31594.4675111658,15368.7032242405,18681.7431587781,15129.4396342915,25991.2378185239,-1.11818835948571,0.111532522771903,-10.0256708240388,1.1755855994475e-23,2.06429448282839e-22
"LOC4325584",387.277987573804,598.91428558869,377.806183004514,92.3680904981589,86.5160022207382,108.171436956298,275.175664307034,-2.24934436197736,0.224418531681174,-10.0229884988863,1.20794119718451e-23,2.11806240954595e-22
"LOC4349105",1566.7690014004,1502.73038929526,1610.78176672871,555.170710598309,688.047074264927,740.55829916235,1110.67620690833,-1.23889307022783,0.123729815574606,-10.0128903003238,1.3378574529043e-23,2.34249818583129e-22
"LOC4349011",937.000845315343,1316.40150044544,901.118801355362,280.9529419319,308.519328673953,358.837939903105,683.805226270851,-1.73370503073078,0.173218776390339,-10.0087592515027,1.39490934915798e-23,2.43889307981719e-22
"LOC4331301",93748.3471378885,73509.1665069513,86804.3742045936,29185.4300945901,32545.5244203013,40208.571248621,59333.5689354909,-1.3174949822698,0.131895192879868,-9.98895375565196,1.70370406257545e-23,2.96816622122353e-22
"LOC4339518",3024.06428594864,3367.22920564308,3036.91501608809,1382.63485464432,1474.85298125353,1075.47370973858,2226.86167555271,-1.26017444814471,0.126265106061762,-9.98038561444122,1.85743503047068e-23,3.23138091402198e-22
"LOC4349246",8434.18474457844,15218.4724932011,10614.311546843,1640.49577395168,1481.38249085509,1087.95502938739,6412.80034646946,-3.02482913575436,0.303302390911025,-9.9729815075599,2.00129181306822e-23,3.47916884425706e-22
"LOC4335352",197.758972378113,246.825281333521,226.343343872074,49.0705480771469,33.4637367080214,44.7247287415464,133.031101851737,-2.40659992805848,0.241523393601344,-9.96425187711126,2.18512739572687e-23,3.7879680024788e-22
"LOC4326533",1365.47861880125,1194.19878762836,1491.65369100656,589.808744535119,626.016733050058,606.384112937711,978.923447993177,-1.15379797943424,0.115895780258325,-9.95547876603004,2.38671288581275e-23,4.1344846073043e-22
"LOC9271390",424.946363264873,540.837748804332,370.147949565234,118.346615950766,125.693059830129,104.010997073364,280.66378908145,-1.93491508631931,0.194508190350217,-9.947730647411,2.5799934688704e-23,4.45665113858377e-22
"LOC4336124",2663.86044340279,3664.87145666291,3046.27507918054,1333.56430656717,1203.06214408838,1029.7088710263,2156.89038348802,-1.39388342159674,0.140190530763295,-9.94277868845682,2.71155884209138e-23,4.68060312714048e-22
"LOC4351146",151.850639504622,212.947301542645,119.978990548731,2.88650282806746,1.63237740039129,2.08021994146728,81.8960052943208,-6.21171747509022,0.624797573586237,-9.94196798722498,2.7337217257814e-23,4.71270106287476e-22
"LOC4348824",23456.8038248729,26279.6328949219,27068.4515485509,11479.6217472243,9395.14812795205,12826.6361590872,18417.7157171016,-1.18856680583369,0.11955058457641,-9.9419572898368,2.73401536587621e-23,4.71270106287476e-22
"LOC4331302",28537.3259962059,16225.13246413,24799.0617060441,5813.41669572787,6719.68156871073,7760.26049164367,14975.8131537437,-1.77734909205493,0.17884732772122,-9.93780066328634,2.85050973959718e-23,4.90657557997799e-22
"LOC4340883",184.810468234308,367.818066300933,170.182965317349,16.356849359049,23.6694723056736,16.6417595317382,129.913263508175,-3.66009716845477,0.368670844943597,-9.92781831992907,3.15073615410423e-23,5.40050337425394e-22
"LOC4349582",437.894867408678,266.184126928307,391.420820229902,66.3895650455517,76.7217378183904,81.1285777172237,219.956615858009,-2.29010435488659,0.230807869971643,-9.92212421165686,3.33580024413342e-23,5.71369911289884e-22
"LOC4341136",153.027776244968,200.848023045904,180.39394323639,13.4703465309815,28.5666045068475,18.7219794732055,99.1714455063828,-3.11884800734485,0.314420428179162,-9.91935551200151,3.42963496735754e-23,5.86618992875002e-22
"LOC4344796",1457.29528454823,1519.6693791907,1665.24031563026,742.793394422694,781.908774787426,659.429721445126,1137.72281167074,-1.087365251935,0.109743663043559,-9.90822815439835,3.83384721058908e-23,6.54381417594813e-22
"LOC4340805",1740.9852389716,1847.55982645238,1490.80277617998,821.691138389872,734.569830176079,753.039618811154,1231.44140483018,-1.13621032736664,0.114964007106605,-9.88318305844223,4.92433560217485e-23,8.364174208621e-22
"LOC9272722",630.945292825407,751.36519464763,612.658675142456,267.482595400918,213.025250751063,224.663753678466,450.023460407657,-1.50013170891705,0.151840322260906,-9.87966626110937,5.10024862100494e-23,8.65092900218823e-22
"LOC4328929",688.624993102356,548.097315902377,570.963848639705,182.811845777606,199.966231547933,230.904413502868,403.561441412141,-1.55947458724833,0.157917271256512,-9.87526300853571,5.32929705386038e-23,9.03315850629334e-22
"LOC4326904",167.153417129119,202.057950895578,188.05217667567,36.5623691555212,26.1180384062606,33.2835190634764,108.871245220938,-2.54578852955753,0.257869196803424,-9.87240260223173,5.48351629385669e-23,9.28166891126589e-22
"LOC4336484",1053.53738260959,1309.1419333474,1065.3453628866,476.272966631132,475.83801221406,508.613775688749,814.791572229589,-1.23020405235404,0.124720328438937,-9.86370119251524,5.98033776218189e-23,1.0101597515525e-21
"LOC4351685",1620.91729145632,1807.63220741314,1641.41470048583,839.010155358276,764.768812083317,652.148951649991,1220.98201974114,-1.16713454486702,0.118379735594984,-9.85924270738506,6.2519132239775e-23,1.05530219896848e-21
"LOC9269692",8314.11679706315,7369.67053236507,9586.40643632626,3277.14287746593,3870.36681632774,2785.41450162468,5867.18632686214,-1.34695889470027,0.136782933906961,-9.84741923737703,7.03265645393205e-23,1.18626868505579e-21
"LOC4341912",370.798073208961,462.192438575514,433.96656155924,70.238235482975,57.133209013695,19.7620894439391,235.681767880721,-3.09778829807455,0.315302038930047,-9.82482799219014,8.80241712057591e-23,1.48171997985529e-21
"LOC4336834",270.741450279559,261.34441552961,273.143659334345,70.238235482975,38.3608689091952,44.7247287415464,159.758893046205,-2.39854022057565,0.244157056271748,-9.82375958000601,8.89624572284263e-23,1.49648218885695e-21
"LOC4349318",619.173925421948,1140.9619622427,540.330914882583,125.081789216257,148.546343435607,109.211546927032,447.217747021021,-2.58309895291821,0.263269234939935,-9.81162479355989,1.00339722418706e-22,1.68206864340369e-21
"LOC4338287",164.799143648427,223.836652189713,195.710410114951,34.6380339368096,20.4047175048911,31.2032991220091,111.765376086133,-2.77216991857128,0.282559292560071,-9.81093169314874,1.01031373772646e-22,1.69250087236977e-21
"LOC4332593",14033.8242184039,12964.3769092582,12442.0765943514,5201.47809617757,6832.31560933773,5045.57346802888,9419.94081592628,-1.20706424635025,0.123102983502482,-9.80532081357646,1.06807063411867e-22,1.78680384082033e-21
"LOC4327388",10030.3821644875,14734.5013533315,9699.5781082623,1764.61539555858,1020.23587524455,1625.69188425668,6479.16746352351,-2.96630327924821,0.302805650993781,-9.79606314978954,1.17059394258756e-22,1.95697650347104e-21
"LOC4338576",1592.66600968801,1818.5215580602,1482.29362791411,776.469260750148,760.687868582339,669.830821152463,1183.41152435788,-1.14698259847904,0.11717337360444,-9.78876482938081,1.25823500649769e-22,2.10061559771515e-21
"LOC4344652",2783.92839091807,2825.18152898907,2762.06952710057,1440.36491120566,1474.85298125353,1179.48470681195,2077.64700771314,-1.03062457805034,0.105308865928878,-9.78668385572011,1.28439312982546e-22,2.14282074591797e-21
"LOC9269179",844.007042828016,702.968080660665,820.281892829622,330.985657618403,335.453555780409,283.950022010283,552.941041954566,-1.31562775411359,0.134586539874555,-9.77532935566857,1.43689215708645e-22,2.39233722852429e-21
"LOC4324781",267.210040058521,578.34551214423,213.579621473273,33.6758663274537,12.2428305029346,18.7219794732055,187.295974996603,-4.0409613753898,0.414074248724595,-9.75902603901718,1.68768176835781e-22,2.80033559497467e-21
"LOC4345528",2244.79976383965,2673.94054777981,2197.91299707356,895.77804431027,1076.55289555805,1118.11821853866,1701.18374451667,-1.20284631746503,0.123263256715059,-9.75835256604967,1.698925003208e-22,2.81516371203671e-21
"LOC4325415",583.859823211571,712.647503458058,552.243722454797,195.320024699232,173.848193141672,118.572536663635,389.415300604827,-1.91813603419007,0.196762380791099,-9.74848965782001,1.87233029322858e-22,3.09409869987292e-21
"LOC4331887",754.544650561727,793.712669386224,618.615078928563,143.362973794017,171.399627041085,246.506063063872,454.690177129248,-1.95069434091911,0.200461115754143,-9.73103603449735,2.2231698093358e-22,3.6664276152884e-21
"LOC4339574",1364.30148206091,1201.4583547264,1201.49173514048,475.310799021776,533.787409927951,609.504442849912,897.642370621239,-1.21918234289404,0.125440229073761,-9.71922924484726,2.49664105873521e-22,4.10910417812602e-21
"LOC4333927",388.45512431415,405.325829640831,317.391230316856,119.308783560122,106.920719725629,101.930777131896,239.888744114914,-1.75615732887132,0.180751279787108,-9.71587770188818,2.58016409627147e-22,4.24370924944704e-21
"LOC4325831",1005.27477625541,787.663030137853,665.415394390834,225.147220589262,268.526082364367,187.219794732055,523.207716411629,-1.84763490939578,0.190192856954345,-9.71453365275067,2.61443044712736e-22,4.29717295309661e-21
"LOC107277949",709.813454428583,774.353823791438,616.062334448803,193.39568948052,254.650874461041,260.027492683409,468.050611548966,-1.56647418650708,0.161252393883967,-9.71442438016934,2.61723605348765e-22,4.29888947466532e-21
"LOC4328481",193.050425416729,202.057950895578,208.474132513752,40.4110395929445,47.3389446113473,32.2434090927428,120.595983687182,-2.32144098132501,0.239016147967623,-9.7124859599004,2.66750376663302e-22,4.37556666236416e-21
"LOC4349997",1029.99464780267,1177.25979773292,995.570347106491,488.781145552757,479.102767014842,407.723108527586,763.071968956211,-1.2168746936557,0.125380006504131,-9.70549234750283,2.85693626986799e-22,4.67686790576377e-21
"LOC9269795",603.871147797451,865.098412516997,650.098927512273,235.731064292176,235.878534356541,206.981884175994,466.276661775239,-1.64039121284673,0.169153389018461,-9.69765502403087,3.08507419896437e-22,5.04019351059721e-21
"LOC4345003",98.8794861890563,156.080692607962,131.040883294359,7.69734087484657,1.63237740039129,6.24065982440183,66.9285733651694,-4.67783922592096,0.482717026539837,-9.69064476439162,3.30435974035441e-22,5.39483695936925e-21
"LOC107277424",1476.12947239377,1433.76450186383,1175.11337551629,238.617567120244,438.29333200506,394.201678908049,859.353321301208,-1.92946948716728,0.199146298440328,-9.68870374332076,3.36775669726688e-22,5.49466614083489e-21
"LOC4339226",1130.05127073207,1577.74591597505,1387.84208216298,540.738196457972,478.286578314647,555.418724371763,945.013794669081,-1.3803221834528,0.142489913436753,-9.68715714790218,3.41913149825601e-22,5.57476029455128e-21
"LOC4336376",200.113245858804,347.249292856473,108.917097803103,11.5460113122699,11.426641802739,8.3208797658691,114.59552823321,-4.37941872368212,0.452179143524452,-9.68514091461031,3.4872729659513e-22,5.68206665907472e-21
"LOC4328060",12873.1673924229,9503.98325919022,10226.2943859195,5189.9320848653,4675.12887472064,4772.02454572593,7873.42175714074,-1.15537244997096,0.119438120113712,-9.67339781362081,3.91170479958049e-22,6.36512604987737e-21
"LOC4350423",1311.33032874534,1299.46251055001,1261.90668782814,517.646173833432,563.986391835189,666.710491240262,936.840430672062,-1.14829646271046,0.118772158977578,-9.66806087045398,4.12112453489648e-22,6.70142622569976e-21
"LOC4324144",1518.50639504622,1857.23924924978,1606.52719259577,755.30157334432,658.664281057884,549.178064547361,1157.56945930689,-1.34264215734204,0.138965703550942,-9.66167999034275,4.38611219990778e-22,7.12757833391139e-21
"LOC4330709",587.391233432608,820.331082079054,746.252302916575,262.671757354139,196.70147674715,214.262653971129,471.268417750109,-1.67862394008493,0.173744773930554,-9.66143557650763,4.39659084176892e-22,7.13985291190258e-21
"LOC4341294",346.078201661697,335.150014359732,359.936971646193,103.914101810429,124.060682429738,96.7302272782283,227.645033197669,-1.67655529860035,0.173546429003132,-9.66055774371532,4.43443044578798e-22,7.19651451601018e-21
"LOC4352496",623.882472383331,1041.74787856942,752.208706702682,216.48771210506,211.392873350672,147.695615844177,498.902543159223,-2.06769153594086,0.214107023023243,-9.65728030190022,4.57857646960924e-22,7.42057732205992e-21
"LOC4331666",1392.55276382921,1674.54014394898,1561.42870678668,776.469260750148,650.502394055927,681.272030830533,1122.79421670025,-1.13512585984161,0.117557560773763,-9.65591538621771,4.63996601491879e-22,7.51508231533762e-21
"LOC4328793",5016.95678735426,5951.635092547,5191.43135700573,2841.28095042774,2794.63010946988,2412.01502213131,4034.65821982265,-1.00524735891349,0.104137345869104,-9.653091794533,4.76955933730885e-22,7.71473852253375e-21
"LOC107276130",260.147219616446,254.084848431566,228.045173525247,67.3517326549075,64.4789073154558,65.5269281562192,156.60580161664,-1.90949270407528,0.197814696397102,-9.65293650499092,4.776789603166e-22,7.72131659828317e-21
"LOC9271905",140.079272101163,196.008311647208,153.164668785614,18.2811845777606,7.34569830176079,3.12032991220091,86.3332442209512,-4.08455097864562,0.423721127223514,-9.63971517165112,5.43385375122905e-22,8.76020491149265e-21
"LOC4324344",2653.26621273968,2959.4835203029,3270.91659339945,1154.60113122699,1238.97444689699,1486.31714817837,2127.25984212406,-1.19622692174252,0.124385543520476,-9.6170896382794,6.77201075754807e-22,1.08530031891158e-20
"LOC4338861",4144.69846275794,4474.3131880949,3308.35684576926,1641.45794156103,1726.23910091378,1870.11772737908,2860.863877746,-1.1867584232782,0.123519646672246,-9.60785150581921,7.40785280883311e-22,1.18486809539973e-20
"LOC4325938",5155.85892271508,8128.29529411075,4872.3382970357,2096.56322078634,1761.3352150222,1732.82321124224,3957.86902681872,-1.6991421689242,0.176859505093388,-9.60729912721962,7.44769030261844e-22,1.19045988805705e-20
"LOC4349527",3330.11983843858,3410.78660823135,3103.28637256186,1452.87309012729,1367.1160728277,1776.50783001305,2406.78163536664,-1.09935997458519,0.114510284190148,-9.6005348546657,7.9530642094769e-22,1.26709132653337e-20
"LOC4328373",303.701279009244,372.657777699629,293.565615172427,60.6165593894168,38.3608689091952,79.0483577757565,191.325076325945,-2.45648532843129,0.255892985375904,-9.59965871992442,8.02095626740853e-22,1.27707436774238e-20
"LOC4342782",373.152346689653,419.84496383692,353.129653033499,57.7300565613493,105.288342325238,94.650007336761,233.965894963903,-2.14843420954398,0.224047257166226,-9.58920112086001,8.87696596837969e-22,1.41152433456815e-20
"LOC4345925",2839.25381771433,3245.02649282599,2481.26763432695,1398.99170400336,1217.7535406919,1225.24954552423,2067.92378918113,-1.15605209174599,0.120609006937464,-9.58512238099604,9.2348097674589e-22,1.46651422774325e-20
"LOC4343380",546.191447520502,631.582337529891,534.374511096475,214.563376886348,203.230986348715,154.976385639312,380.819840836874,-1.57577573955492,0.164439043272528,-9.58273478241634,9.45086775351036e-22,1.49984902553759e-20
"LOC4330125",1640.9286160422,1876.59809484456,1632.90555221996,867.875183638951,890.461871913446,779.042368079495,1281.30194778977,-1.01974194661644,0.106440268402119,-9.58041502454669,9.66557491324649e-22,1.53292626694295e-20
"LOC4328249",3739.76342407895,3148.23226485206,3344.09526848591,1700.15016573174,1709.09913820968,1390.62703087087,2505.3278820382,-1.09133484366206,0.11393163342425,-9.57885716952932,9.81246518866358e-22,1.55420279250422e-20
"LOC9267065",61593.6799385997,48968.199932011,56054.8651162284,29284.5333583538,28618.0243949598,25302.7552580372,41637.009666365,-1.00176812220161,0.104622539629783,-9.57506982478603,1.01788503659448e-21,1.61118923302192e-20
"LOC9271713",173.039100830849,258.924559830262,139.550031560226,25.0163578432514,18.7723401044998,18.7219794732055,105.670728273716,-3.1902177783314,0.333407268079942,-9.56853099425078,1.0843539138309e-21,1.71417813010262e-20
"LOC4351370",614.465378460564,769.514112392741,472.257728755643,164.530661199845,88.1483796211294,106.091217014831,369.167912907459,-2.37222645198629,0.24794533052477,-9.56753832373264,1.09481329427184e-21,1.72959241984382e-20
"LOC4325092",1105.33139918481,889.296969510479,838.151104187943,331.947825227758,354.225895884909,395.241788878782,652.365830479113,-1.38889102282691,0.145185052431918,-9.56634997585726,1.1074657932919e-21,1.74844922915062e-20
"LOC112936374",382.56944061242,298.852178869508,421.202839160438,90.4437552794472,108.553097126021,99.8505571904292,233.578644706377,-1.88426419057788,0.196969480755293,-9.56627485310178,1.10827047960719e-21,1.74858861449595e-20
"LOC4348258",779.264522108991,669.090100869789,1015.14138811799,253.050081260581,248.937553559671,177.858804995452,523.890408485412,-1.85702167315296,0.194127824785248,-9.5659737351267,1.11150175135511e-21,1.75255392422969e-20
"LOC4338545",3675.02090335993,3903.22724304872,3448.75779215608,1785.7830829644,1472.40441515294,1212.76822587542,2582.99361042625,-1.30186498574747,0.136348042662425,-9.54810175728495,1.32094363929893e-21,2.07474854234288e-20
"LOC4334805",813.401487579023,1311.56178904675,963.235583696195,303.082796947084,323.210725277475,335.955520546965,675.074650515581,-1.6817904353846,0.176274570552162,-9.54074334214264,1.41812146243652e-21,2.22451855110222e-20
"LOC4333177",980.554904708142,995.770620281802,860.274889679199,364.661523945856,445.639030306821,411.883548410521,676.464086222057,-1.21198535185205,0.12712850045203,-9.53354556643548,1.52001205923795e-21,2.38128718497303e-20
"LOC107280153",476.740379840093,317.00109661462,462.046750836602,75.0490735297541,108.553097126021,104.010997073364,257.233565836742,-2.12618219653696,0.223047325443317,-9.53242632392509,1.5364936146606e-21,2.40556357579448e-20
"LOC4324469",1590.31173620732,2684.82989842688,1925.6202525658,707.193192876529,523.993145525603,516.934655454618,1324.81381350946,-1.82653743775191,0.1916270827892,-9.53172908111949,1.54685020625704e-21,2.42022563040525e-20
"LOC4331078",397.872218236917,382.337200497022,323.347634102963,83.7085820139565,101.20739882426,121.692866575836,235.027650041826,-1.84788869829351,0.194191573335858,-9.51580270219839,1.80315359436883e-21,2.81402640226051e-20
"LOC4325161",7631.37748766252,6883.27953679608,6407.38864419818,3670.66942969246,2822.38052527653,2863.4227494297,5046.41972884258,-1.16092599538712,0.122070543483811,-9.51028775866049,1.90135844924026e-21,2.96349661743655e-20
"LOC4339966",8056.3238509274,9505.1931870399,7550.16725630418,4028.59578037282,4465.36837877036,3930.57557940242,6256.03733880285,-1.01469447386752,0.106897779664004,-9.49219410409511,2.26221652289943e-21,3.51919572281258e-20
