"","C1","C2","C3","C4","C5","C6","K1","K2","K3","K4","K5","K6","R1","R2","R3","R4","R5","R6","SC1","SC2","SC3","SC4","SC5","SC6","SK1","SK2","SK3","SK4","SK5","SK6","SR1","SR3","SR4","SR5","SR6"
"ASV_1268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"ASV_1273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9,0,3,0,7,1,6,7,18,0,3,0,0,0,0
"ASV_1274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19,0,0,16,0,4,0,11,0
"ASV_1276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ASV_1279",0,0,0,0,34,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1281",8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,12,0,0,0,0,0,0,12,0,0,0
"ASV_1287",20,0,0,0,12,0,0,6,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"ASV_1288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,14,0,0,0,6,0,8,6,0,0,0
"ASV_1297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,3,6,5,0,6,6,0,5,5,14,0,2
"ASV_1298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,10,5,5,0,0,19,0
"ASV_1299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,0,0,0,9,8,0,0,7,12,0,0,0,0
"ASV_1301",32,0,6,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,11,8,0,0,0,10,0,0,0,0,0,0
"ASV_1308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,15,0,3,0,0,9
"ASV_1309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,16,0,0,0,0,0,0,0,15,0,0
"ASV_1310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,13,0,0,0,0,0,0,5,23
"ASV_1311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,40,0,0,0,0,0
"ASV_1314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,8,0,0,0,0
"ASV_1316",19,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1317",0,0,15,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1318",0,0,0,6,8,7,4,0,6,7,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ASV_1319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,6,0,0,0,11,6,0,0,24,0
"ASV_1320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ASV_1322",17,0,0,4,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0
"ASV_1323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,4,23,4,0,0,0,0,0,7,7,0,0
"ASV_1324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,3,5,0,3,6,0,0,6,9,8
"ASV_1325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,6,0,0,4,0,0,0,0,8,0,16,0,0
"ASV_1329",0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,12,0,6,0,4,0,0,0,0,0,0,0,0,0
"ASV_1330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,4,0,4,11,0,0,3,1,1,3,5,2
"ASV_1331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,7,0,0,0,0,4,8,0,7,0,0,0
"ASV_1332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,20,0,0,0,0,0,0,25,0,6,0
"ASV_1333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ASV_1339",0,2,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"ASV_1340",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,32
"ASV_1341",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,14,0,6,0,0,0,7,0,0,0,5,0
"ASV_1342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,9,1,0,0,0,0,5,9,0,10,0,0,0,0
"ASV_1343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,18,0,0,11
"ASV_1344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,10,0,0,19,0,0,0
"ASV_1347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,4,0,16,0,0,3,0,0,0,10,0,0,5
"ASV_1348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,2,6,14,11,0,0,4,0,4,3,0,0
"ASV_1354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,13,0,24,0,12,0
"ASV_1355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,17,0,0,0,0,0,0,0,0,0
"ASV_1357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,11
"ASV_1361",0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,13,0,0,0,0,0,0,6,0,0,0,18,0,0,0,0,0,0,0,0
"ASV_1362",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,2,0,8,0,4,0,1,0,10,8,0,2,7
"ASV_1363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,22,0,0,11,0,0,11,8,0,0,8
"ASV_1364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,12
"ASV_1365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV_1369",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,1,0,0,2,13,5,7,4,1
"ASV_1370",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,11,0,0,0,3,0,8,0,0,0,15
"ASV_1371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,0,0,7,6,0,6,6,8,0,0,0,0
"ASV_1377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
"ASV_1380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,9,0,0,0,10,0
"ASV_1385",0,10,0,0,0,0,0,0,0,11,0,4,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1386",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,6,0,0,6,0,7,12,0,0,0,0,0,0,0,0,0,0
"ASV_1387",0,0,0,7,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1394",0,0,0,0,0,0,0,0,33,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,7,12,0,0,7,0,0,0,0,0
"ASV_1400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,1,0,0,5,0,6,7,0,0,0,0,0
"ASV_1404",7,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,0,0,0,0,0,0,0,7,10,0,0,0,8,0,0,0,0,0,7
"ASV_1405",0,9,0,0,4,0,0,11,7,0,0,2,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"ASV_1406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"ASV_1408",0,0,4,0,1,0,0,6,4,3,7,0,0,0,0,1,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV_1410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,7,11,1,0,2,3,0
"ASV_1413",32,8,0,0,0,0,12,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1414",11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1415",0,0,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"ASV_1416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,0
"ASV_1417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,11,0
"ASV_1422",0,3,0,0,0,0,35,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,2,0,0,8,0,0,9
"ASV_1425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,16,0,0,0,0,11,15
"ASV_1429",0,0,0,3,0,6,24,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1430",0,0,0,0,4,0,0,11,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0,0,0,0,0,10,0,0,0,0
"ASV_1433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"ASV_1438",3,0,0,1,0,0,6,6,4,3,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ASV_1439",0,5,0,1,0,0,0,0,0,0,0,0,0,10,0,0,5,0,6,0,0,0,0,11,0,0,0,0,5,0,0,0,10,0,0
"ASV_1440",0,0,4,0,3,0,0,3,5,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1441",0,0,6,0,0,0,10,8,28,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1443",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,2,3,0,0,0,1,0,7,8,0,1,9
"ASV_1451",6,0,8,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,14,0,0,0,8,0,0,0,0,0,0,0
"ASV_1452",6,6,3,8,4,0,7,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4
"ASV_1453",0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42,0,0,0,0,0,0,0,0,0,0
"ASV_1461",0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"ASV_1462",0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1463",0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"ASV_1464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,9,0,0,0,4,0,0,0,10,0,0
"ASV_1465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,29,0,0,0,0,0,0,13,0,0
"ASV_1467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,14,10,11,0,0
"ASV_1473",5,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,4,0,0,7,0,0,9,0,5,0,0,0,0,0,0,0,11,0,0
"ASV_1474",0,4,6,0,0,0,4,0,0,2,4,6,0,0,0,3,0,0,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0
"ASV_1477",0,5,0,5,5,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ASV_1478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,8,0,0,19,0,0,0
"ASV_1479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,7,0,0,0,1,5,7,4,0,0,0
"ASV_1487",4,0,4,0,13,0,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,0,0,0,7,0,0,0,0,0,0
"ASV_1491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,12,0,0,15,0,0
"ASV_1498",0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,8,0,0,19,0,0
"ASV_1500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,2,0,0,9,0,0,0,10,0,6,0,0,0,16
"ASV_1505",5,4,0,0,0,0,10,3,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ASV_1506",0,7,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,4,1,0,0,0,0,0,0,0,0,2
"ASV_1507",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,12,0,9,0,0,0,2,0,6,2,0,0,3
"ASV_1508",0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
"ASV_1518",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,4,0,6,0,0,6,7,0,2,0,5,0
"ASV_1519",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
"ASV_1520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,20,0,0,0,0
"ASV_1521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,6,0,6,3,0,0,0
"ASV_1523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ASV_1527",0,0,0,11,0,0,0,7,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,13,3,0,0,4,0,0,0
"ASV_1534",0,0,0,0,0,13,0,5,0,0,0,3,0,0,0,0,0,0,1,1,1,4,0,4,0,2,2,1,0,2,0,2,3,1,1
"ASV_1535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,19,0,0,0,1,0,0,4,0,0,0,0,0
"ASV_1536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,8,6,0,0,0,2,0,4,3,0,7,5
"ASV_1538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,3,0,6,3,6,2,5,0,3,0,0,0,2,1
"ASV_1539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,11,0,24,0,2
"ASV_1548",14,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1549",5,5,0,11,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1550",0,0,10,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1551",0,0,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,5,0,0
"ASV_1552",0,0,0,0,0,0,0,4,2,15,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,6,0,8,0,0,0,0,0,7,0,6,0
"ASV_1554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,26,0,0,0
"ASV_1555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"ASV_1561",0,0,9,7,0,0,0,3,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1562",0,0,0,7,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1563",0,0,0,0,0,0,0,13,0,7,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0
"ASV_1565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,18,0,6,4,0,0,0,0,0,0,0,0,0,0
"ASV_1566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,7,10,16,0
"ASV_1567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,4,0,0,6,0,3,3,3,0,5
"ASV_1570",3,0,7,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
"ASV_1571",0,5,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"ASV_1572",0,0,3,0,4,0,8,0,4,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1573",0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
"ASV_1574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,15,0,0,0,0,13,0,0,0,10
"ASV_1575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,9,0,0,0,1,0,8,13,0,0,0,2,0
"ASV_1577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,24,0,9,0,0,0,0,0
"ASV_1578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"ASV_1585",7,0,0,0,0,0,12,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,7,12,0,0,0,8,0,0,0,0,0,0
"ASV_1587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,12,0,0,0,0,0
"ASV_1592",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1593",0,0,0,4,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1594",0,0,0,0,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0
"ASV_1596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,22,7,0,0,0,2,0,0,0,0,0,0
"ASV_1597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,2,15,0,7,0,0,0,0,0,0,0,0
"ASV_1598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,2,0,0,5,0,0,0,0,0,0,11,0,0
"ASV_1599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,8,0,2,0,0,10,0,0,3,1,0,9
"ASV_1600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
"ASV_1601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,8,0,4,0,1,0,3
"ASV_1608",5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,9,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
"ASV_1609",0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,12,0,0,0,0,0,0,0,0
"ASV_1610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,0,1,0,0,0,0,5,0,0,10,6,0,0,0
"ASV_1612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,17,0,0,0,0,4,0,0,0
"ASV_1621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,10,0,0,0,0,0
"ASV_1627",13,9,0,6,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1628",0,0,0,0,2,0,5,7,0,0,0,0,0,6,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2,0,0,0,5,7,7,0,0,8,7
"ASV_1631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,10,0,0,0,4,2
"ASV_1632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,4,13,5,0,0,6,0,4,0
"ASV_1633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0
"ASV_1645",0,0,2,8,0,0,12,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ASV_1647",0,0,0,0,0,0,0,0,6,0,19,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,10
