"","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3","kit_germfree1","kit_germfree3","kit_germfree4","kit_microbiota1","kit_microbiota2","kit_microbiota3","ID","cl"
"LOC4343033",-0.426220123415013,-0.558200289269121,-0.725033032191631,-0.790646601271352,0.0151695776216792,-0.594078722599033,-1.03756302754806,1.11948068393731,1.79999342552795,1.19709810920726,"LOC4343033",6
"LOC9270653",-1.15513818694943,-1.15513818694943,-1.15513818694943,-1.15513818694943,0.710295904030865,0.623393593513676,0.608846262339825,0.822008101078642,0.90919421908399,0.946814667750741,"LOC9270653",6
"LOC107277843",-0.920270268122332,-1.02876635471275,-1.20320742918117,-1.29421949627866,0.455879206023407,0.422996523663456,0.38890281097132,0.974128817888027,0.936338433823009,1.26821775592569,"LOC107277843",6
"LOC4347335",-1.00860357395193,-0.978333739733142,-0.245336055460992,-0.221735719161684,-0.100732727034657,-0.690065237244119,-0.869862085601375,1.37618040362962,1.24739307440753,1.49109566015075,"LOC4347335",6
"LOC107277440",-1.06190991678203,-1.13184200087698,-1.24380592578592,-1.11557227378828,0.529810476997208,0.474035615140688,0.59697176389619,1.03299944120327,0.839295607093114,1.08001721290275,"LOC107277440",6
"LOC107276955",-1.18447745502008,-1.17851962799026,-1.09225712645041,-1.12805209872707,0.538337562854519,0.607567468039687,0.554019444781012,0.991319632971915,0.901141935766577,0.990920263774106,"LOC107276955",6
"LOC112936977",-1.15861846271775,-1.15838309377284,-1.1526548444387,-1.15896973675773,0.68291297311312,0.68352191508834,0.676278004997497,0.78490934155709,0.813572831381851,0.987431071549121,"LOC112936977",6
"LOC4331603",-1.19877552923389,-1.10700449201713,-1.05503238608362,-1.18120695826103,0.512202689699644,0.497611159248787,0.5378246785134,1.01296994047937,0.847861911547637,1.13354898610683,"LOC4331603",6
"LOC4352209",-1.45003265881967,-1.30198244636989,-0.640608547838867,-0.939979959720432,0.385070521812069,0.337191582382557,0.46303654387095,0.889959174943767,0.914088750291664,1.34325703944785,"LOC4352209",6
"LOC107279444",-1.15170435310392,-1.15170435310392,-1.15170435310392,-1.15170435310392,0.635510981189584,0.636401910467084,0.625824973400439,0.86207815034331,1.07330727110729,0.773694125907954,"LOC107279444",6
"LOC107276995",-1.15523806573293,-1.15523806573293,-1.15523806573293,-1.15523806573293,0.68117539218708,0.597658904746417,0.648207087747169,0.886826373197415,0.880161538507802,0.926922966545822,"LOC107276995",6
"LOC4333116",-1.12379248819008,-1.24602376120074,-0.855355055740385,-1.147049941088,0.493288217527723,0.357346423121253,0.179398012915832,1.14490371785182,1.16613717387644,1.03114770092613,"LOC4333116",6
"LOC107276285",-1.32482564691823,-1.2763224464221,-0.911857793121796,-0.973614229970087,0.680140018747413,0.295387989254972,0.486227093672782,1.0206826893942,1.0014318627045,1.00275046265834,"LOC107276285",6
"LOC9266183",-1.11903832493832,-1.05349153862244,-1.13015766350798,-1.13306681458864,0.538341196394951,0.446739807197612,0.249784797548486,0.827368453649991,1.07791485283919,1.29560523402715,"LOC9266183",6
"LOC4346221",-1.1550846548282,-1.1550846548282,-1.1550846548282,-1.1550846548282,0.629352014205139,0.645774088911263,0.644880790220722,0.926131726611466,0.851564091613973,0.922635907750228,"LOC4346221",6
"LOC4350273",-1.13651583740069,-1.21582050613156,-1.05587568858708,-1.16201336825082,0.578815785064904,0.583325857520065,0.503125297579575,1.09370225941627,0.902256779655299,0.908999421134031,"LOC4350273",6
"LOC4333001",-1.13935055515923,-1.12764092038275,-1.14915245745331,-1.09204183489694,0.523459937070719,0.42844435659522,0.472454628583351,0.868569620460482,0.988641624718644,1.22661560046382,"LOC4333001",6
"LOC4336190",-1.21170190396511,-1.1942249134017,-0.745704593322596,-0.819810600439142,0.54852484210074,0.00634278952379004,-0.216015967847712,1.33994723477442,0.915786150663235,1.37685696191408,"LOC4336190",6
