"","kit_germfree1","kit_germfree3","kit_germfree4","kit_microbiota1","kit_microbiota2","kit_microbiota3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC4349324",372.64158,236.684996,330.06917,1113.701796,1131.049915,1862.40767,11072.6648800832,2.16898982914918,0.310227472665445,6.99161106046936,2.71747378196882e-12,2.23703541552428e-11
"LOC4331167",1.718475,1.838757,1.731879,3.365281,4.327621,4.873859,270.233847475387,1.28754186865644,0.184278420761707,6.98693782665622,2.80950666875216e-12,2.31045952732152e-11
"LOC4338182",4.19312,4.027768,4.364546,8.413367,9.903942,11.509516,223.158421022197,1.28462076448938,0.183942639058023,6.98381175277233,2.87276941412649e-12,2.36009949040725e-11
"LOC107276153",1.918762,1.542523,1.964802,3.795031,4.412154,3.862014,237.544948295388,1.19449644712175,0.171258638863405,6.97480988433217,3.06284717524012e-12,2.51371801793076e-11
"LOC107280269",0.286877,0.634252,0.577266,3.656277,2.832781,4.56436,51.8961096048036,2.90573801591157,0.416910211795132,6.96969739215559,3.17623434106418e-12,2.60414940533068e-11
"LOC4333181",92.266159,17.49508,29.97366,1505.607055,1273.765402,1731.74689,100398.211507686,5.05534793023439,0.727262116043909,6.95120482520661,3.62179562062278e-12,2.95852702503885e-11
"LOC9270401",2.135785,2.582334,2.231634,5.107552,6.25595,4.221704,509.058657018276,1.20463343222569,0.173307626248122,6.95083914253744,3.63119729097938e-12,2.96422285880351e-11
"LOC9270259",2.222477,1.817631,1.668313,5.349029,8.071801,4.842943,193.338389828373,1.7249557694433,0.248195938835158,6.9499758035483,3.65348869980952e-12,2.98142267418759e-11
"LOC107276485",0.557816,0.338789,0.358152,1.240175,1.541268,1.651667,114.563806642487,1.86417068428479,0.268726160837454,6.93706440219781,4.00331358965081e-12,3.26144452924556e-11
"LOC4339151",4.136786,5.081799,4.252778,7.878872,11.182058,10.750596,502.974685742956,1.18429276464689,0.170939331349426,6.92814670151023,4.26389464644528e-12,3.4679487014474e-11
"LOC4348283",6.753565,4.056307,4.789867,14.305203,23.259775,12.231503,526.719826639732,1.71915389032361,0.248400650320542,6.92089126218135,4.48810901870228e-12,3.64060368655651e-11
"LOC107275489",0.017252,0,0.026639,1.047153,1.020547,1.923515,45.2688094455425,6.42185420124135,0.927917773219999,6.92071472988027,4.49370596619683e-12,3.64393273165888e-11
"LOC9270348",1.633838,1.758983,1.505612,4.791092,3.626137,4.840193,167.267200086011,1.48114332521031,0.21443239053939,6.90727422981482,4.94054334827593e-12,3.98508863333506e-11
"LOC4336968",0.091389,0.095292,0.042454,0.949916,0.827667,1.879228,41.6286360910753,4.06800658342393,0.588987600938224,6.90677796433036,4.95784983255721e-12,3.99772708004811e-11
"LOC4336276",11.838482,9.322904,11.542848,18.176727,21.83391,23.804062,603.478226013867,1.00337527352019,0.145402500382111,6.90067413478702,5.17563342665805e-12,4.16782780197524e-11
"LOC4331699",0.922312,1.217987,1.444119,2.937608,2.930044,2.561195,304.394450822189,1.27001136467388,0.184138876398942,6.89703005422039,5.31009514298472e-12,4.26906463273949e-11
"LOC9266117",0.95161,1.0011,1.011907,2.020769,2.741232,3.556274,254.369476885819,1.52504114683619,0.221243599095578,6.8930407617233,5.46122174090991e-12,4.38767281935909e-11
"LOC4333795",14.642765,10.293903,13.689831,21.778655,26.273173,29.682776,1232.02601795914,1.04810089030487,0.152079079803602,6.89181504555664,5.50849651188811e-12,4.42274285730806e-11
"LOC4333315",0.068509,0.07083,0.058034,0.445696,0.541836,0.527055,39.5321171894872,2.99113492800884,0.434254346014817,6.88797925791347,5.65904597186256e-12,4.53317998297411e-11
"LOC107276498",1.394394,0.889661,1.24659,2.490207,2.674224,2.639614,349.208282810028,1.18410081284692,0.172244267576752,6.87454409662302,6.21884198676774e-12,4.97181445178602e-11
"LOC9271589",6.046973,4.378085,6.180874,9.529723,11.502906,12.169069,814.855848740092,1.03863531014569,0.151092325708791,6.8741764697402,6.23489872536461e-12,4.98301925634249e-11
"LOC4333370",2.107009,2.215747,1.640768,6.598463,6.637893,6.778504,89.5986360799514,1.80278911209807,0.262661391589043,6.86354816439368,6.71708625623374e-12,5.34563551816606e-11
"LOC4337874",3.88858,3.505857,4.287182,7.356701,8.880196,7.156647,376.209211119648,1.04081035627322,0.151920048455075,6.8510401810529,7.33149178066287e-12,5.82509932885479e-11
"LOC4332487",1008.934472,1067.303302,851.984346,2305.021711,2233.838558,1511.463489,27070.4471258391,1.08468361822502,0.158416325795222,6.84704441149043,7.53913188400076e-12,5.98228644423572e-11
"LOC4326916",3.332069,2.997639,3.664237,7.547933,8.425754,14.18068,328.333146360729,1.62908544378856,0.237975992085792,6.84558736160774,7.616272271418e-12,6.03760875611466e-11
"LOC4344207",4.15809,1.789839,3.379158,9.431975,11.662985,9.338278,255.39207107518,1.7508106254209,0.256010993315851,6.83881032898012,7.98535258013296e-12,6.32197488731383e-11
"LOC4340058",10.975385,9.073673,11.926559,19.984555,18.218265,25.189041,900.581417592844,1.02604758219305,0.150184590643142,6.83190983708226,8.37915111351267e-12,6.62729489237256e-11
"LOC4346769",2.210301,1.320724,2.33671,6.676726,5.409756,6.600181,138.154505247308,1.70425368792251,0.249762188519771,6.82350558354272,8.8845286128666e-12,7.00431441805064e-11
"LOC4333923",10.080554,16.797484,10.752684,26.853864,41.988633,38.247732,496.895111281988,1.54482014448246,0.227055229080167,6.80371974140718,1.0195178620009e-11,8.00141221084181e-11
"LOC4336398",2.06322,2.27479,2.745936,5.076869,5.836897,5.426805,205.858605798962,1.23891455665846,0.182125443275189,6.80253420048769,1.02794601941536e-11,8.06237353531173e-11
"LOC107279104",21.849999,14.3748,24.587668,46.774327,53.083292,91.749471,667.021728568288,1.69486039250798,0.249269708767792,6.79930345683052,1.05126174938677e-11,8.23730233676797e-11
"LOC107275772",3.303825,1.409522,1.218478,7.392121,7.610602,10.870113,324.301462313705,2.16915905087974,0.319479445841677,6.78966700084581,1.12392662010589e-11,8.78974717832252e-11
"LOC4345613",3.819599,4.462791,4.752585,8.146477,10.700776,9.284124,309.108573553616,1.14810860580123,0.169198191292314,6.78558439089759,1.15617543049438e-11,9.03326821623141e-11
"LOC4331397",7.994493,6.065032,8.503684,13.484589,15.975039,19.301009,597.017812393253,1.14781137091991,0.169190354443252,6.78414188974878,1.16778515625104e-11,9.11230821412259e-11
"LOC107277254",3.168242,4.320463,4.405892,8.836719,9.787575,8.808355,230.580431094135,1.24083472792183,0.183094197517381,6.77702922728631,1.22672078778505e-11,9.54776817227595e-11
"LOC4324077",37.905867,40.833967,33.856556,98.857169,63.028299,74.500261,2102.26606261777,1.10922383172812,0.163723582620576,6.77497898576233,1.24424343750454e-11,9.67489449589382e-11
"LOC4330144",0.674457,1.119868,0.635675,3.00967,3.299436,3.19927,84.5829004276647,2.02765978681997,0.299437419663355,6.77156445276473,1.27397182249763e-11,9.8997466550532e-11
"LOC4325670",3.745643,3.625662,3.318373,8.288967,6.152046,6.404384,766.476273093557,1.00416520782785,0.148358439797162,6.76850746880841,1.30117673237062e-11,1.00854625861232e-10
"LOC107277406",6.419763,5.676019,5.674737,12.938393,13.244371,9.51425,677.863748005423,1.04750476651773,0.154921892835267,6.76150250521126,1.36567955211414e-11,1.05719969895344e-10
"LOC112938581",9.150652,11.942809,7.868127,25.006067,34.522873,22.914335,255.839632659731,1.55288626990576,0.229741346277736,6.75928079584101,1.38678398517526e-11,1.07319668706904e-10
"LOC107277214",0.34334,0.247918,0.375517,1.232927,0.883973,0.953173,131.75787360205,1.70205758120451,0.252021962300803,6.75360816043882,1.44212904208157e-11,1.113907774023e-10
"LOC4327471",12.37692,8.663677,7.265027,25.679076,20.360337,23.805941,490.998784247534,1.34654288885868,0.199487565510438,6.75000913171313,1.47835850744762e-11,1.14044799145959e-10
"LOC112938997",0.413573,0.35431,0.355432,1.19791,0.940715,0.951978,135.147283354784,1.51082767426085,0.224584255301977,6.72721991231926,1.72935280017125e-11,1.32861325610891e-10
"LOC4327871",1.11052,0.706707,0.497695,3.817746,2.972933,3.627106,84.7917245645064,2.23669777573196,0.332540797747442,6.72608531308896,1.74288400984792e-11,1.33774568906817e-10
"LOC4324682",0.952138,1.277149,1.249132,3.133,2.668784,2.602225,204.629781198422,1.30910411025513,0.194720036105411,6.72300671486348,1.78012376798069e-11,1.36375583580893e-10
"LOC4349807",0.597404,0.474677,0.41605,1.60921,2.671678,2.762776,75.4257225510546,2.29106496257463,0.341269213175849,6.71336550183942,1.90185921661212e-11,1.45519058805858e-10
"LOC4340726",1.820168,0.993084,1.739012,4.215523,4.512176,6.088846,164.489052013353,1.73935246679312,0.259294556981575,6.70801765775868,1.97286063870222e-11,1.50595835317286e-10
"LOC4327406",8.32471,7.279107,5.405899,14.686572,18.818133,15.478229,410.408601299026,1.26323353515885,0.188851118654658,6.689044492603,2.24632434983541e-11,1.70911112003687e-10
"LOC107278974",4.606451,5.068081,3.924194,11.521683,11.699035,9.193532,227.859888497014,1.29353882414482,0.193421790268484,6.68765821239316,2.26769995480188e-11,1.72483703636037e-10
"LOC4325180",31.711795,28.086609,43.993587,72.288327,62.503169,91.514487,1824.24476776965,1.16520167713787,0.174449127681406,6.67932074309855,2.40052264443432e-11,1.81962598463829e-10
"LOC4324182",3.485356,3.71449,3.772323,7.078724,6.827417,8.582752,294.766872491919,1.07157326966332,0.160496753429475,6.67660402323458,2.44542510083572e-11,1.85193719705859e-10
"LOC107276838",2.667153,2.438559,3.217712,4.595511,6.563103,5.813614,659.526180980609,1.06529800492943,0.159809471756563,6.66605047385549,2.62778918878219e-11,1.98450119182536e-10
"LOC4338344",0.680764,0.786942,0.771874,1.926236,1.757775,1.872178,139.859048709046,1.34832495934377,0.202994793164583,6.6421652414039,3.09108134370028e-11,2.32359450067867e-10
"LOC4349818",1.661955,1.359764,1.515228,3.531372,3.342131,3.701389,162.799240002398,1.26061741450834,0.189827882001862,6.64084433337342,3.11891300548875e-11,2.34091108972846e-10
"LOC4340380",1.707483,1.655769,1.928372,3.40501,3.52735,4.297235,257.367056854164,1.12197574053373,0.169575561652905,6.61637637875112,3.68110429837333e-11,2.74765730014362e-10
"LOC4326177",0.301846,0.159271,0.207488,0.928683,1.03025,1.555884,68.5333627643616,2.42241712324848,0.36629511683326,6.61329352187672,3.75862132536715e-11,2.80380285175921e-10
"LOC107277144",3.903099,3.151256,2.610081,6.147205,8.245499,8.093927,381.591076290601,1.26180089612568,0.190822439430159,6.61243457474767,3.78050219264787e-11,2.819076782203e-10
"LOC107278734",4.41911,3.629279,3.792925,8.106194,7.352305,10.579843,372.662528269067,1.17551607671802,0.177897552871012,6.60782600854745,3.90004661110623e-11,2.90132086814632e-10
"LOC4344001",4.473017,6.314165,4.26352,13.824119,11.250865,11.607627,290.161831128911,1.32561599021644,0.200686903279804,6.6053936183779,3.9646252024731e-11,2.94666784232532e-10
