"","kit_germfree1","kit_germfree3","kit_germfree4","kit_microbiota1","kit_microbiota2","kit_microbiota3","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3","Kit_microbiota_vs_germfree_log2FoldChange","Kit_microbiota_vs_germfree_pvalue","Kit_microbiota_vs_germfree_padj","MH63_microbiota_vs_germfree_log2FoldChange","MH63_microbiota_vs_germfree_pvalue","MH63_microbiota_vs_germfree_padj"
"LOC9268105",44.7311961331445,64.1261760327285,49.3530599420312,18.2811845777606,17.9561514043041,18.7219794732055,10.6251922487534,9.47314225838658,4.58512209513885,1.69818921624407,-1.52367306836185,0.000102702687879198,0.000350842156158916,-1.71293020125728,0.188833682139133,0.330968802128447
"LOC107276271",23.5427348069182,21.7787012941342,16.1673817051481,1.92433521871164,3.26475480078257,2.08021994146728,0,0,0,0,-3.05392687532281,0.000102812233495477,0.000351167225742736,0,0,0
"LOC4343812",6393.02963681863,4696.93991243494,6164.87791862096,1834.85363104155,2191.4666600253,3439.64367321614,960.131008660077,1124.14621466187,1538.30846291908,1361.94775142775,-1.20876597270781,0.000104886920784162,0.000357852944157091,0.476299224366086,0.00410297475866369,0.0147774887104114
"LOC4332282",20.0113245858804,7.25956709804473,6.80731861269395,0,0,0,0,0,0,0,-6.03933098666051,0.0001061580973009,0.000361785372650149,0,0,0
"LOC4336852",72.9824779014463,94.3743722745815,35.7384227166433,21.1676874058281,8.16188700195643,22.88241935614,52.1600346756983,42.1028544817182,17.1942078567707,43.3038250142239,-1.96658299586419,0.000111504086464307,0.000378840721383742,-0.626187542100193,0.337403600080564,0.504459792274363
"LOC4338946",109.473716852169,150.031053359591,136.997287080466,67.3517326549075,39.9932463095865,73.8478079220883,79.205978581616,82.1005662393504,42.4123793800343,37.3601627573696,-1.13843023425936,0.000113176577422232,0.000384041971600423,-1.01930340408093,0.0170206983144076,0.0492800085459335
"LOC4331668",80.0452983435218,27.8283405425048,55.3094637281384,8.65950848420239,18.7723401044998,12.4813196488037,0.965926568068488,0,90.5561613789922,137.55332651577,-2.02195186193812,0.000113510894287202,0.000384962332605532,7.82695116587183,2.25037475884688e-07,2.08208830684322e-06
"LOC4342115",3298.33714644924,3531.77939319876,1359.76189288562,748.566400078829,987.588327236728,884.093475123592,692.569349305106,470.4993988332,6.87768314270827,11.8873245137085,-1.64382772645628,0.000116715542674011,0.00039506212253325,-5.91384537790853,4.22195870421238e-41,3.5964294203354e-39
"LOC4342268",27.0741450279559,32.6680519412013,36.58933754323,4.81083804677911,10.6104531025434,5.20054985366819,0,0,0,0,-2.20343308672246,0.000117672112401214,0.00039818950776221,0,0,0
"LOC4333535",41.1997859121068,29.0382683921789,37.4402523698168,10.583843702914,9.79426440234772,8.3208797658691,0,0,0,0,-1.90643032284717,0.000118783021486583,0.000401781594850959,0,0,0
"LOC4330027",281.335680942672,304.901818117879,196.561324941538,76.0112411391099,147.730154735411,146.655505873443,73.4104191732051,79.9954235152645,73.3619535222215,1344.96585926531,-1.07565239342448,0.000119856122734764,0.000405130625081032,3.20901990014012,0.0429238293083829,0.105360299180733
"LOC9271851",124.776494476666,171.809754653725,111.469842282864,65.4273974361959,54.6846429131081,76.9681378342892,28.0118704739861,51.5759967401047,20.6330494281248,11.0382299055865,-1.05010070682198,0.000122757915890647,0.000414422574143694,-1.34265384847008,0.0645906230943761,0.146864729316554
"LOC107278843",21.1884613262264,33.8779797908754,31.4838485837095,4.81083804677911,8.16188700195643,3.12032991220091,0,0,0,0,-2.40145580862029,0.000124664121894594,0.000420218462533247,0,0,0
"LOC9266391",62.3882472383332,47.1871861372907,43.396656155924,16.356849359049,16.3237740039129,19.7620894439391,23.1822376336437,12.6308563445154,13.7553662854165,11.8873245137085,-1.54407810886617,0.000130431620550361,0.000438388184300911,-0.488405869229456,0.565299577081802,0.712569763990232
"LOC9272590",62.3882472383332,83.4850216275144,64.6695268205926,22.1298550151839,33.4637367080214,28.0829692098082,627.852269244517,501.023968332446,260.20567889913,303.975869707689,-1.32300795909046,0.000131607443403906,0.00044197502457382,-0.99887167641723,1.01736959978479e-05,6.95332871565177e-05
"LOC107277364",204.821792820188,165.760115405355,244.212555230396,103.914101810429,62.8465299150645,126.893416429504,137.161572665725,95.7839939459088,142.138784949304,157.082502502577,-1.07527154459523,0.000132293466723559,0.000443973454666386,0.360841875128385,0.28427444966915,0.447105839183228
"LOC9270598",114.182263813553,110.103434320345,102.109779190409,67.3517326549075,44.0741898105647,42.6445088000791,0,0,0,0,-1.08261452007485,0.000133078432859158,0.000446117070351097,0,0,0
"LOC4329778",50.6168798348741,41.1375468889201,32.3347634102963,14.4325141403373,1.63237740039129,7.28076979513546,14.4888985210273,7.36799953430068,11.4628052378471,11.0382299055865,-2.42809069248855,0.00013501273485207,0.000452290808711135,0.0370888623766955,0.9697211258177,0.981691383606877
"LOC4351577",495.574567685627,614.643347634454,515.654384911567,411.807736804292,197.517665447346,178.898914966186,7.7274125445479,22.103998602902,1.14628052378471,4.24547304061019,-1.04459267102865,0.0001358344823039,0.000454856364943556,-2.42062534709675,0.0663533253776439,0.149937339477707
"LOC107278626",58.8568370172954,65.3361038824026,73.17867508646,33.6758663274537,21.2209062050867,21.8423093854064,27.0459439059177,37.8925690335463,32.0958546659719,22.925554419295,-1.36893210605365,0.000138304118671078,0.000462491701400693,-0.244302113890106,0.693245616850387,0.810055699765315
"LOC107277259",24.7198715472641,38.7176911895719,20.4219558380819,4.81083804677911,3.26475480078257,7.28076979513546,60.8533737883147,70.5222812568779,63.0454288081591,39.0583519736137,-2.46352890565863,0.000140741911028693,0.000470170517969179,-0.371836331307775,0.438490564610423,0.603538706307406
"LOC4338424",68.2739309400627,87.1148051765368,61.2658675142456,23.0920226245397,35.9123028086083,26.0027492683409,97.5585833749172,82.1005662393504,51.582623570312,295.484923626469,-1.33695701766724,0.000140742546020059,0.000470170517969179,0.951346811087202,0.388073210846918,0.554846770835551
"LOC4342808",102.410896410094,87.1148051765368,98.7061198840623,47.1462128584352,42.4418124101734,52.0054985366819,3.86370627227395,12.6308563445154,11.4628052378471,7.64185147309833,-1.03079779233545,0.0001415573668102,0.000472593654644147,0.211029968805066,0.855773984038439,0.914871376438799
"LOC107276306",63.5653839786791,64.1261760327285,63.8186119940058,29.8271958900305,21.2209062050867,27.0428592390746,28.0118704739861,35.7874263094604,11.4628052378471,7.64185147309833,-1.30030248038868,0.00014166284153018,0.000472881104495165,-1.75329629596398,0.0199839528303206,0.0562907922559886
"LOC4326183",45.9083328734904,25.4084848431566,52.7567192483782,11.5460113122699,12.2428305029346,9.36098973660274,39.602989290808,14.7359990686014,5.73140261892356,6.7927568649763,-1.90631113432474,0.000144363071770086,0.00048117081193012,-2.11424275447928,0.025516733804947,0.0685492439204188
"LOC4332848",72.9824779014463,107.683578620997,91.0478864447817,34.6380339368096,40.8094350097821,46.8049486830137,36.7052095866025,59.9965676364484,28.6570130946178,23.774649027417,-1.15363962894792,0.000150147064725903,0.00049935816266928,-0.885532951465998,0.128845650345803,0.248622230874695
"LOC4352578",36.4912389507232,48.3971139869649,40.8439116761637,13.4703465309815,8.16188700195643,15.6016495610046,5.79555940841093,3.15771408612886,16.047927332986,6.7927568649763,-1.76984641289144,0.000150529120283478,0.000500424239700235,1.33384875659395,0.272311862055178,0.43415630183383
"LOC4347495",89.462392266289,98.0041558236039,91.0478864447817,43.297542421012,50.6036994121299,41.6043988293455,8.69333911261639,9.47314225838658,11.4628052378471,5.94366225685426,-1.03415674443254,0.000152588389083908,0.000506786964316238,-0.0753954778162484,0.943946122703219,0.966940497373285
"LOC4339003",68.2739309400627,53.2368253856613,81.6878233523275,28.8650282806746,28.5666045068475,23.9225293268737,31.8755767462601,15.7885704306443,0,0,-1.32429936007464,0.000153835676922762,0.000510512739949798,-7.0385884902858,8.60452786611914e-05,0.000484192528593841
"LOC4341604",40.0226491717609,60.4963924837061,52.7567192483782,5.77300565613493,18.7723401044998,17.6818695024718,36.7052095866025,31.5771408612886,48.1437819989579,25.4728382436611,-1.85475774607957,0.000156937047871928,0.000520168314022001,0.0976226984039216,0.873232352428704,0.925208487016173
