"","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC9267616",12.393281,13.726531,9.568267,9.859121,329.640214792634,-0.334600439219169,0.205978540307544,-1.62444320034301,0.104281253455927,0.211907970760043
"LOC9266334",10.589167,10.031079,13.222978,11.185532,396.864485348451,0.328879059136545,0.202494042410094,1.62414190176763,0.10434552694372,0.211986332574365
"LOC4330943",121.319619,127.034677,102.292921,101.728315,2176.39820980054,-0.194939985260019,0.120027198802546,-1.62413175684214,0.104347691622663,0.211986332574365
"LOC4351496",1.873659,2.018662,2.442052,3.117352,90.0851073429949,0.604627697588193,0.372278274824441,1.62412834289974,0.104348420082483,0.211986332574365
"LOC9268981",16.55655,21.045461,13.591363,10.888362,129.895127723112,-0.529795510782249,0.32631578412639,-1.62356691448626,0.104468271451397,0.212207363914835
"LOC4331339",4.112675,5.536304,3.108261,3.169561,130.013605857136,-0.525745317474991,0.323836821555736,-1.6234883820477,0.104485044937055,0.212207363914835
"LOC4338633",22.842448,21.057275,18.938265,149.679829,1006.24643241155,2.04281135596882,1.25830053245259,1.62346856198743,0.104489278576628,0.212207363914835
"LOC4339289",6.488255,7.308228,9.699451,8.148261,160.596096004055,0.456944983026655,0.281467137197481,1.62343990696881,0.104495399637458,0.212207363914835
"LOC4326517",1.253098,1.073657,0.310638,0.300105,7.9841192348184,-1.87793091863121,1.15696160474321,-1.62315751095995,0.104555738095331,0.212310505532331
"LOC4335956",14.547631,15.144726,19.771328,16.54262,261.912117018703,0.376022201440209,0.231674249863302,1.62306428816357,0.104575662721048,0.212327160363718
"LOC4340725",317.804319,323.214881,248.31251,275.053025,7718.25783306744,-0.203075360444901,0.125121155313169,-1.62302977411468,0.104583040216933,0.212327160363718
"LOC4344515",115.141375,120.124315,99.674294,93.310999,2067.17972413762,-0.198245991587514,0.122219139490281,-1.62205357044982,0.104791878296064,0.212724498146478
"LOC4332905",61.252999,68.252844,78.870058,69.190202,637.421362542648,0.281243219176691,0.173390133748382,1.622025504547,0.104797887293589,0.212724498146478
"LOC4330725",7.548612,5.804094,7.09875,13.428471,116.46697825479,0.720697322929804,0.444345084224482,1.621931576418,0.104817999589397,0.212745899659582
"LOC4331064",0.695353,0.779617,1.670828,1.060181,31.7714424548529,0.992694197270203,0.612170818578352,1.62159672944807,0.104889723400961,0.212872042024059
"LOC4339920",7.178681,6.682226,8.673429,7.913654,306.531803800429,0.344428653172136,0.212452937516295,1.62119976875217,0.104974802362961,0.213025262955067
"LOC4341072",23.840063,27.019056,18.949855,20.127314,566.422027574387,-0.290184277300675,0.179009230402194,-1.62105762171423,0.105005281472804,0.213067666604441
"LOC4346999",46.30424,44.616386,49.210268,52.450934,878.458962339139,0.251058781644781,0.154880347998461,1.62098539220273,0.105020771586488,0.213079650910968
"LOC4326204",53.602861,60.587598,47.146451,43.000014,921.074185225565,-0.253211525165101,0.156218920916234,-1.62087616327139,0.105044199924653,0.213107575285939
"LOC4331168",5.6198,5.163711,3.491309,3.824721,147.601360265064,-0.466714725905396,0.287947651669077,-1.62083185329035,0.105053705084059,0.213107575285939
"LOC4331199",138.501746,141.325371,163.033871,144.98562,1347.42390190469,0.225167098895654,0.138940644690859,1.6205992090842,0.105103621978369,0.213189383034859
"LOC4348198",9.741528,8.944178,10.73541,13.307512,187.973226610735,0.453908129109414,0.280120491082211,1.62040316063918,0.105145701382252,0.213234339428297
"LOC4345659",25.358553,25.08149,31.996,26.098321,729.326091244664,0.287867023292015,0.177651915064643,1.62039921262469,0.105146548912659,0.213234339428297
"LOC4326837",28.646428,28.470715,33.976625,33.74499,309.363037624644,0.332703399274275,0.205326599296094,1.62036190349842,0.105154558426296,0.213234339428297
"LOC4349393",7.805789,8.80876,7.061717,5.088664,488.875269726191,-0.369831025139421,0.228317594712339,-1.61980957098544,0.105273189684709,0.213455433311459
"LOC4340742",52.207386,49.080166,43.767089,26.053389,456.255159854442,-0.457667195199793,0.282564494102862,-1.61969109619692,0.105298649803517,0.213487587185992
"LOC4342638",194.328513,203.19572,214.475321,209.919858,3234.94087107415,0.182764189441102,0.112851142211341,1.61951563679198,0.105336364838555,0.213544579142481
"LOC4324737",1.550788,1.195211,1.890581,2.467628,60.2346519659027,0.744965777943678,0.460018878273899,1.61942436088486,0.105355988851668,0.213564888780009
"LOC4327020",44.227503,44.859486,32.47839,37.197678,975.257812966456,-0.263842323004066,0.162951048968454,-1.61915081046912,0.105414818647015,0.213664660678193
"LOC4352085",0.058283,1.155488,0,0.097361,5.40260007527143,-3.46284802568038,2.13882107995175,-1.61904521053182,0.105437535958215,0.213691224882316
"LOC4351779",26.551299,23.465985,27.272864,33.705799,370.8967754732,0.377396400297649,0.233157456909838,1.61863319878115,0.105526207619034,0.213851442347459
"LOC4339613",30.838254,28.368391,23.013098,24.184781,1284.88852009612,-0.238775144111288,0.147528965059977,-1.61849670682781,0.105555595960835,0.213891502460558
"LOC4352862",140.364232,151.026175,120.615843,117.142695,1752.00934057938,-0.205161537872978,0.12676693301896,-1.61841525220377,0.105573137204239,0.213907551213145
"LOC4344004",25.384111,23.661924,20.393972,18.095814,761.022596531216,-0.265586924917057,0.164142747906147,-1.61802411806164,0.105657400111436,0.214039887581603
"LOC4331177",14.852173,15.623576,14.441708,25.312577,672.64604483103,0.478636660744053,0.295818000896082,1.61801059872687,0.105660313565752,0.214039887581603
"LOC4333994",12.397273,11.176079,14.714804,13.365633,342.426205897287,0.336949403008989,0.208253385951996,1.61797802935439,0.105667332617986,0.214039887581603
"LOC4327732",7.269838,8.238147,5.343733,5.419839,167.686949032459,-0.435029341994466,0.26893656070377,-1.61759093243423,0.105750784520283,0.21418339285628
"LOC4341475",14.173003,13.561645,15.741037,16.531492,416.780394587345,0.306789207762611,0.189661712190597,1.61756004529954,0.105757445543842,0.21418339285628
"LOC4332032",1.248495,1.758308,0.776093,0.622409,29.6912399916727,-1.00273331722995,0.619929446660832,-1.6174958660716,0.105771287301076,0.214191914615614
"LOC4340003",36.993271,38.560547,31.127479,24.982162,361.700622730693,-0.347246498638144,0.214691532120481,-1.61742056246204,0.105787530124565,0.214205296653866
"LOC4334033",105.931778,102.100169,86.509923,83.753159,1967.9422617126,-0.201344458747883,0.12453437655904,-1.61677814842095,0.105926177872908,0.214464073040974
"LOC4348731",237.135231,233.331852,200.998446,192.324216,7887.5424928032,-0.170927949536398,0.105725471213235,-1.61671494650194,0.105939826086122,0.214464073040974
"LOC4341123",17.872909,19.326101,13.594641,15.695163,1486.42648896642,-0.253673556445605,0.156908788677143,-1.61669437756967,0.105944268169344,0.214464073040974
"LOC9271327",61.341444,50.297698,65.015369,63.656781,883.454872494833,0.290504391451574,0.179708621757449,1.61653007301823,0.105979756815984,0.214516381399287
"LOC4342450",14.470351,19.40737,21.659466,19.783025,358.933314060377,0.378989564875745,0.234523237383713,1.61600005655587,0.106094300967741,0.214728683970485
"LOC4326304",31.760772,34.398806,34.41907,39.082073,1751.79588122661,0.242646900925994,0.150159768777439,1.61592484392831,0.106110563445301,0.214742049615818
"LOC4325641",66.23203,71.759599,74.528709,77.631021,1172.55062822298,0.230641103624134,0.142743586145427,1.61577209773304,0.10614359631767,0.214789348951556
"LOC107276170",0.351059,0.309238,0.052988,0.097158,7.90982275590273,-1.91725684639484,1.18666387392569,-1.61566968416442,0.106165748828798,0.214814624473122
"LOC4346388",18.485476,19.677585,14.065593,14.99252,431.576335129903,-0.302817117742999,0.187476432760373,-1.61522764906696,0.10626140505125,0.214988608472512
"LOC4352639",6.71371,7.553565,8.491605,8.574923,292.913799127475,0.347336493361796,0.215090619412345,1.61483794277391,0.106345794008288,0.21513976689593
"LOC4349296",17.864549,18.949919,15.237183,11.096089,301.522965349523,-0.401335692622371,0.248567098263247,-1.61459700590515,0.106397994260894,0.215225785315482
"LOC4344928",38.758742,38.640879,40.57307,47.963739,811.802987598783,0.285923860512529,0.177111283782129,1.61437405007043,0.106446316920417,0.215279640233994
"LOC9270654",8.083905,9.786608,13.110228,9.6934,246.050094409862,0.438179843494182,0.271433245320943,1.61431899388772,0.106458252280967,0.215279640233994
"LOC112936132",1.558468,0.486435,0.480513,0.293903,28.0057115828146,-1.31927244555006,0.817252598974334,-1.61427745498243,0.10646725799919,0.215279640233994
"LOC107276752",0.992927,0.720873,2.056284,1.058245,44.9261531286958,0.951272217032641,0.589288516154221,1.61427245051503,0.106468343018548,0.215279640233994
"LOC4329303",83.94506,78.802134,90.847475,87.516098,1417.66533864199,0.219653238847335,0.13607131909271,1.61425082311194,0.106473032159987,0.215279640233994
"LOC4349216",168.55607,175.800264,150.465927,127.024799,2407.94429641561,-0.225090917356837,0.13945267465574,-1.61410254706487,0.106505185012854,0.215325068508755
"LOC4350706",6.939938,11.615693,15.714245,12.329087,91.4067812860665,0.680273121438289,0.42154866055899,1.61374755772256,0.106582193788574,0.215447724470755
"LOC4348962",1.327839,1.91381,0.745512,0.903224,40.2876266463381,-0.87696351432071,0.543437618514017,-1.61373354446586,0.106585234626629,0.215447724470755
"LOC4327919",7.108333,7.468455,5.21169,3.449546,73.4801531254815,-0.677242425151762,0.419690281734731,-1.61367192576505,0.106598606530743,0.215455165363455
"LOC4341525",1.649123,0.93806,2.959335,1.752967,46.5200509600811,0.932495950642755,0.577948633301575,1.6134581810771,0.106645001675525,0.215529344809739
"LOC4334560",74.547595,91.156793,64.772816,66.469922,2258.24657830947,-0.2463873416107,0.152733120716053,-1.61318868137815,0.10670352174004,0.215605975508315
"LOC4329970",6.953257,7.431193,4.683742,5.913239,479.536197894306,-0.347411651023429,0.2153606805932,-1.61316192940374,0.106709332141374,0.215605975508315
"LOC4327604",2.589914,2.646891,2.736333,11.202631,223.040647508421,1.5122205410594,0.937433544656736,1.61314959303396,0.106712011626568,0.215605975508315
"LOC9268032",16.322142,15.937507,14.127631,8.236622,580.921917485651,-0.448007047922825,0.277731401035693,-1.613094688797,0.1067239375879,0.215610477454955
"LOC4348659",5.196145,6.50408,8.638554,6.540206,202.274878958621,0.462542113946246,0.28675081792251,1.61304549119452,0.106734624886419,0.215612476385585
"LOC4338879",13.827946,10.876797,9.95356,8.029498,437.168389470621,-0.379290478164602,0.235147518138244,-1.61298950194157,0.106746788581305,0.215617457120755
"LOC4344430",1.123498,2.936884,3.374393,3.7541,67.0577271476842,0.908320147063957,0.563173373755937,1.612860602777,0.106774796169066,0.215654437066391
"LOC4327372",54.159195,56.670514,62.777846,58.726363,1182.83373390324,0.220148699332158,0.136503250069784,1.61277258394662,0.10679392450398,0.215668423300771
"LOC4330202",0.708344,0.288552,1.371858,0.87294,24.2855387854842,1.24272991233209,0.770570781100668,1.61273946899076,0.106801121780303,0.215668423300771
"LOC4325372",3.913606,3.796307,4.984086,4.647945,187.931273923794,0.407057278371749,0.252493659403418,1.6121485162579,0.106929625376759,0.215908306330168
"LOC107278766",1.455234,1.495936,0.222233,0.861646,25.5505410740811,-1.33476311827525,0.828277795999543,-1.61149209205167,0.107072509441505,0.216177179659733
"LOC4341858",1.64249,1.224469,0.644391,0.616797,21.8439872887164,-1.13662052766518,0.705344613826733,-1.6114400044804,0.107083853834359,0.216180452401643
"LOC4327811",1.572097,1.490862,2.269593,1.969728,96.3027872938702,0.554550547044803,0.344147026263166,1.61137683816783,0.10709761239507,0.216188597819101
"LOC4346021",38.220789,39.60486,40.768465,48.978363,747.4036469733,0.29709008890458,0.184458809448645,1.61060395972735,0.10726607022209,0.216469447369938
"LOC4328177",41.601567,39.641371,45.509116,47.155857,555.151767395527,0.277765819135923,0.17246200298614,1.61059140173761,0.107268809113651,0.216469447369938
"LOC4340548",12.167237,12.799601,9.333495,9.987516,553.124533299332,-0.279774183791092,0.173715211116027,-1.61053359687786,0.107281417040313,0.216469447369938
"LOC4327922",0.658732,1.192906,2.603311,1.162477,35.4729636760577,1.10944047808383,0.688868940716808,1.61052474935129,0.107283346894548,0.216469447369938
"LOC4328137",20.296789,19.284376,15.617794,15.540376,685.831057054242,-0.257438666011333,0.159850846230719,-1.61049298193744,0.107290276343454,0.216469447369938
"LOC4326806",96.686453,84.670754,102.622758,98.370636,1813.29226416208,0.234770053896809,0.145779700877156,1.61044406377704,0.107300947590385,0.216469447369938
"LOC4327282",49.893389,41.785597,36.733372,35.565476,1685.95859127784,-0.256577037616306,0.159322467532971,-1.61042595930927,0.107304897200741,0.216469447369938
"LOC4336308",4.845357,4.622618,6.373469,5.929277,136.13095171268,0.468137197547034,0.290714847837731,1.61029682876168,0.107333071230645,0.216506085391767
"LOC9267892",7.825211,8.616111,6.074912,5.936462,248.716885424409,-0.364380257344926,0.22628751714329,-1.61025345960287,0.10734253493786,0.216506085391767
"LOC4333215",1.76666,1.646689,1.166126,0.989425,83.2893405412166,-0.592439351640006,0.367939381858724,-1.6101547723627,0.10736407222373,0.21652988187139
"LOC4351072",2.979546,4.959846,2.053912,2.537121,89.2237476138327,-0.693535893225545,0.430770501794983,-1.60998928741787,0.107400194975195,0.216567827640446
"LOC4338593",14.348813,15.459899,12.098553,9.873895,322.40729583632,-0.354923527421404,0.220454590819721,-1.60996206112871,0.107406138966422,0.216567827640446
"LOC4338674",23.454918,23.945823,19.275811,17.333707,488.828633910155,-0.286392474934963,0.177890738388726,-1.60993471345956,0.10741210971939,0.216567827640446
"LOC4325077",28.602145,27.871869,20.691023,22.107784,397.457641515326,-0.310958178742449,0.193191970789045,-1.60958127541438,0.107489298681127,0.216703806454253
"LOC4342980",8.788268,8.791789,10.259527,10.859677,268.366845127291,0.354749854251552,0.220438578721902,1.60929115179559,0.107552692939408,0.216811952318602
"LOC4336872",3.139648,2.644697,3.496241,4.972166,91.6285991765602,0.639987247787999,0.397703862622692,1.60920551177841,0.107571411605552,0.216830026675089
"LOC112939246",10.55438,7.810003,3.673479,5.893668,52.6090305262992,-0.8331533433581,0.517801078140796,-1.60902203284242,0.107611523983116,0.216891216817751
"LOC107278078",7.136966,4.394383,12.570299,8.369953,39.5400411129224,0.947372282001074,0.588846124822658,1.6088622172497,0.107646472704128,0.216941989451675
"LOC4345304",21.117611,21.384593,16.966925,17.016204,884.365778838223,-0.233461779113497,0.145136627226588,-1.60856555353884,0.107711371409876,0.21705310618651
"LOC9268732",6.035984,5.589417,3.940364,4.620371,351.491888652641,-0.353186113769395,0.219577783893065,-1.60847836018509,0.107730451880175,0.217071881153881
"LOC4352198",5.827038,7.775184,7.123573,30.445622,338.055644175332,1.56635221632549,0.974147568003392,1.60792088157226,0.107852507860859,0.217266255336923
"LOC4352770",8.02371,10.184735,12.174954,9.892997,427.77177007823,0.363848299203053,0.226286431308165,1.60791036872888,0.107854810624554,0.217266255336923
"LOC4329702",55.320642,44.285843,36.279508,37.011907,397.264551177186,-0.355862081558251,0.221320495888864,-1.60790386868167,0.107856234433213,0.217266255336923
"LOC4326181",6.355786,6.489098,4.987978,4.576502,292.775489781171,-0.339071089502722,0.210907381578042,-1.60767767806769,0.107905789828163,0.217346387502223
"LOC4330521",20.680587,24.654177,14.923466,16.469735,178.961712948262,-0.439342649213947,0.273292933677197,-1.60758876309945,0.107925274865634,0.217351405164281
"LOC4325739",25.897384,23.229395,27.579427,28.471647,652.815814243102,0.277641000433563,0.172707736453816,1.60757709025853,0.107927833086568,0.217351405164281
"LOC4341347",19.460261,19.843528,20.606262,26.160549,510.494126682541,0.344033169639276,0.214013244552063,1.6075321429725,0.107937684186392,0.217351556246359
"LOC4343385",11.968647,11.494191,9.006668,8.737983,353.281929049021,-0.316731734033763,0.197037775692067,-1.60746706016797,0.107951949650775,0.217360595597327
"LOC4337164",0.236501,0.099017,0.427992,0.568906,11.3289873566712,1.65674074507726,1.03073411596134,1.60734055409825,0.107979682717279,0.217396747790751
"LOC4351604",238.798262,220.016425,253.232658,241.554135,4573.76544091714,0.195778812534628,0.121822602923174,1.60708118064178,0.108036561034805,0.217491566596053
"LOC4336476",12.969913,13.203584,7.017466,10.734558,298.401341004013,-0.464868115760075,0.289280002713254,-1.60698323907606,0.108058044926243,0.21751512112677
"LOC4327746",4.321064,2.700026,2.402911,1.95202,127.45850740621,-0.614925443912256,0.38267602086165,-1.60690874366171,0.108074388070686,0.21752832427807
"LOC4334671",57.154289,63.275985,45.122845,49.523624,963.294801044626,-0.256161113641971,0.159443280911863,-1.6065971057355,0.108142777836732,0.217646273164123
"LOC112939358",0.926895,0.90403,0.295558,0.366685,15.8748338001258,-1.30640354533597,0.813379738334173,-1.60614222824327,0.10824266338791,0.21782346175278
"LOC4329645",6.736687,8.317953,4.765072,4.282403,70.9446152745843,-0.643216724425002,0.400481875725653,-1.60610695118107,0.108250412850558,0.21782346175278
"LOC9266964",18.667718,14.852141,20.464511,18.569455,907.46773220144,0.304702889105385,0.189761522079329,1.60571482441001,0.108336582580115,0.21797712583744
"LOC4331788",33.628138,36.628822,25.762359,28.205815,539.860894743931,-0.289504944425719,0.180331500220662,-1.60540418103031,0.108404884888276,0.218094815466568
"LOC107278629",0.119785,0.926297,1.413059,1.781757,17.5402171432065,1.69467097811417,1.05577105728481,1.60515006205271,0.108460784302787,0.218183120419605
"LOC4336833",11.503272,12.450586,9.979623,7.789242,401.738150192305,-0.346570653238277,0.215919705359328,-1.60509043239719,0.108473904544016,0.218183120419605
"LOC4345238",23.31896,20.842901,26.049576,25.297506,448.041869174842,0.304560069677052,0.189748678852299,1.60507083116043,0.108478217654761,0.218183120419605
"LOC4339852",8.241285,5.970644,9.761747,9.740531,130.427309812566,0.533669290455691,0.332602127818698,1.60452758963284,0.10859780803878,0.21840389562426
"LOC4333397",7.569374,4.923117,9.520689,7.775582,168.44091102688,0.546656746026648,0.340853188621346,1.60378944447526,0.108760472068272,0.218711249592428
"LOC4351256",10.742931,11.011347,8.68264,6.979398,238.155607377146,-0.391523441497213,0.244191221082437,-1.60334773609669,0.10885790287345,0.218887379450613
"LOC4343928",16.069863,17.098795,13.568205,11.472097,392.313223429702,-0.321758500277672,0.200755178377185,-1.602740725687,0.108991908154325,0.219137013383533
"LOC4339964",2.601923,2.022067,3.179171,2.944294,148.253092034796,0.490419856677655,0.306016318416936,1.6025938068096,0.10902436197075,0.219182443231367
"LOC4346068",2.486146,3.558022,1.819174,1.799631,81.1535331319646,-0.641280154305,0.400247149838238,-1.60221042064679,0.109109086497278,0.219332940333995
"LOC4325303",11.754815,9.35776,14.251167,12.239712,259.708583841607,0.408277985518911,0.25486701302997,1.60192557155641,0.109172069018889,0.219439708027931
"LOC4337878",48.753599,51.520317,58.189398,51.939363,1408.80144626596,0.221581583975811,0.138345550555341,1.60165312932976,0.109232335173933,0.219522059566938
"LOC9272430",0.315376,0.350059,0.105064,0.025545,6.11822887014765,-2.28895403802703,1.4291751457421,-1.60159099103175,0.109246084290189,0.219522059566938
"LOC4352326",7.654846,7.923098,4.700462,6.43025,400.21042367818,-0.390036506004695,0.243540997924037,-1.60152298516224,0.109261133271055,0.219522059566938
"LOC4333988",7.936726,9.769033,5.322145,5.923978,100.50434011932,-0.559401815863214,0.349294445592131,-1.60151935687069,0.109261936219723,0.219522059566938
"LOC4342224",47.592017,60.030789,41.750007,34.534065,261.106525838573,-0.407017380885078,0.25414486601584,-1.601517226241,0.109262407734797,0.219522059566938
"LOC4334744",0.147591,0.571832,0.088352,0.031629,5.43534024914169,-2.60410761972022,1.62623756178728,-1.60130824727614,0.10930866325783,0.219595148659198
"LOC4325287",2.168519,1.580922,0,0.736151,12.1285813768878,-2.18879325161218,1.36697704353273,-1.6011923989269,0.109334311867116,0.219626830117599
"LOC107279749",0.062996,0.058542,0.111378,0.255661,11.4996711420568,1.66962389881439,1.04281012606586,1.60108140214678,0.109358890811426,0.219656357341262
"LOC9268514",22.555213,19.795254,37.875671,18.625633,1449.84997722332,0.495072661295309,0.309239460624212,1.60093624628624,0.109391040478218,0.219701084277527
"LOC4340379",112.237569,121.413358,128.173179,124.510431,1865.6293184299,0.201807103943988,0.126065941371588,1.6008059095767,0.109419914310276,0.219739224538016
"LOC107278462",0.297818,0.494709,1.260678,1.042246,10.4519876598442,1.63810554805448,1.02366717428161,1.60023256504642,0.109547000379169,0.219974571841589
"LOC4333522",2.102298,1.574126,2.815758,2.609999,76.2746545635284,0.640331638316268,0.400164512481614,1.60017097554518,0.109560659086478,0.219981954516745
"LOC4329862",2.709807,2.715055,4.707718,3.732162,53.5535745788487,0.726727729472086,0.454168849543718,1.60012675946885,0.109570465718456,0.219981954516745
"LOC4328665",21.211699,21.533542,16.428906,17.567518,939.10253198276,-0.240050176537174,0.150026115540657,-1.60005593474238,0.109586175297742,0.219993628478077
"LOC4330486",56.354731,54.27417,41.837693,46.504152,1560.72554282055,-0.234672416479228,0.146686166785965,-1.59982649776135,0.109637078768161,0.220075945490477
"LOC4334571",16.427562,19.501586,22.254883,20.908115,303.595812619564,0.351422189816138,0.219705524162649,1.59951458278299,0.10970631098949,0.220168823458806
"LOC4336960",1.133687,1.702732,0.749099,0.664685,35.3494168828963,-0.915253738930956,0.57221224826452,-1.59950043311176,0.109709452450251,0.220168823458806
"LOC107275835",1.320996,1.010162,2.456877,1.661318,38.8196107944804,0.897198749456607,0.560930048850826,1.59948419824307,0.109713056946886,0.220168823458806
"LOC4347702",46.429789,38.890096,28.951299,35.842309,1678.69722295758,-0.307523937180478,0.192296127346556,-1.59922064694656,0.10977158420455,0.220266392745466
"LOC9269575",4.564006,4.93224,3.457817,2.618594,99.5186383625635,-0.562960891840023,0.352121868495213,-1.59876719456769,0.109872340847883,0.220448673772311
"LOC4343845",9.279375,6.547191,10.832746,9.319146,322.300735341558,0.430035569365908,0.26900141393764,1.59863683640562,0.109901319816194,0.220486919642072
"LOC4332954",9.133056,9.638987,12.65211,9.782484,432.967311202163,0.341801190469948,0.213871361112143,1.59816250615586,0.110006815676771,0.220672082037035
"LOC4336590",12.555412,12.547663,14.05162,15.258854,383.849026720805,0.314448222464498,0.196765039160581,1.59808990360262,0.110022970280249,0.220672082037035
"LOC4349025",30.139516,31.334498,33.26301,76.030288,1614.81351832778,0.926265200846744,0.579615000230916,1.59806975402245,0.110027454042717,0.220672082037035
"LOC4340619",9.30121,8.324541,9.808938,11.679984,314.183542470352,0.37526524277612,0.234827939807382,1.59804341461213,0.110033315407843,0.220672082037035
"LOC4340431",7.917132,7.363238,5.677215,5.515164,253.982125311124,-0.360825447563628,0.2258203057431,-1.59784323369978,0.110077870156317,0.220741524955841
"LOC4351537",44.185455,23.177667,4.866464,17.171836,178.984010859885,-1.51487090413298,0.948135220597806,-1.59773719109163,0.110101478090358,0.220768954038864
"LOC4349120",36.461424,37.104837,28.941228,30.468285,1325.7110018283,-0.218846123248129,0.136983044983636,-1.5976146775995,0.110128757866213,0.220787745531737
"LOC107278649",4.386334,4.100731,2.873984,2.890799,132.38250840629,-0.471718846559986,0.295266088158402,-1.5976059069368,0.110130711012772,0.220787745531737
"LOC9267917",1.248278,1.360591,2.48166,1.702777,53.2514812358559,0.765613126480733,0.479307369927886,1.59733226425441,0.110191662489794,0.220890021831718
"LOC4325071",0.954069,0.983298,1.907236,1.729679,26.4812881164888,1.0006250867138,0.626493956343822,1.5971823456261,0.11022506683103,0.220937063726495
"LOC4333146",3.147728,3.448323,1.856644,1.787921,46.0931271557109,-0.76329860593932,0.477953113652298,-1.5970156572609,0.110262217137899,0.220991604942478
"LOC4331901",27.491263,28.142161,18.309633,23.059579,517.945031409458,-0.335014596201431,0.209797147159855,-1.59685010371551,0.110299124314366,0.221045649078899
"LOC4333085",12.161347,15.775086,16.215945,16.996794,468.02709835603,0.341353539280695,0.213802674294645,1.59658217750013,0.11035887430667,0.221145457634987
"LOC4341880",1.477589,1.532093,2.604833,2.208263,48.7016523224856,0.749747429085264,0.469649433807733,1.59639802609067,0.110399956575937,0.22120784377729
"LOC4349288",30.881765,31.301161,33.193541,34.511291,1451.95526834115,0.212023273813152,0.132831952642477,1.59617674509251,0.110449338049292,0.221270332202859
"LOC4335950",0.348431,0.561183,0.126237,0.089175,7.3538658942345,-1.97886862839892,1.23976128046005,-1.5961690847972,0.110451047847224,0.221270332202859
"LOC9268790",4.183043,4.851481,4.768679,6.044292,505.743147887086,0.353613971734411,0.221578480519581,1.59588589517005,0.110514271185658,0.221377042190354
"LOC4351647",16.182618,11.999336,19.825988,16.24084,268.256386084988,0.437442404434302,0.274131745641103,1.59573785739871,0.110547332648168,0.221421599286487
"LOC107276206",1.758056,2.120336,1.239141,0.602563,36.6090307443434,-0.990167325828137,0.620523353820837,-1.59569711555776,0.11055643294559,0.221421599286487
"LOC4339498",8.499959,9.442151,6.55128,6.70728,292.274296797728,-0.343106048112095,0.215029348004381,-1.59562427778512,0.110572703822121,0.221434239243128
"LOC4349471",127.812346,132.879356,136.761396,150.21631,1446.95473142719,0.228902990195406,0.143463811324994,1.59554516279275,0.110590379078937,0.221449689098623
"LOC107279989",0.340818,0.507989,0,0.118607,6.180143472405,-2.57078030205028,1.61138437167307,-1.5953861457531,0.110625912179992,0.221476807247249
"LOC4330348",1.286622,0.653314,0.447032,0.421181,28.8737221215031,-1.08595134384605,0.680695737723278,-1.59535499293448,0.11063287447907,0.221476807247249
"LOC4340632",1.452718,1.644885,0.621638,0.541108,14.8001380489291,-1.33997191058665,0.839923038703088,-1.5953508224464,0.110633806561775,0.221476807247249
"LOC4352310",0.810986,0.406163,0.110654,0.19392,8.80321893699737,-1.88804019983129,1.1836043658282,-1.59516157116418,0.110676109779425,0.221541545757266
"LOC4324134",19.498069,17.919934,20.391292,28.148025,202.640817542076,0.474070546130801,0.29723318789816,1.59494486293109,0.110724566118567,0.221618588270984
"LOC4337548",2.036531,1.677149,1.236189,0.440491,34.3200354422571,-1.10429973039295,0.692398719997784,-1.59488990735927,0.110736856942822,0.221623237051919
"LOC4346869",3.273859,4.027385,2.260258,2.560999,129.168936252618,-0.505403562423202,0.317152138463827,-1.59356820001656,0.111032781705836,0.222195484758403
"LOC4326054",2.375131,1.5935,0.921263,1.045585,34.5243522212337,-0.940899784269278,0.59050939641549,-1.59336970754526,0.111077277210621,0.222264522025356
"LOC9266464",9.254996,9.022393,6.534367,7.213834,367.889979030602,-0.322779409113249,0.202594900621968,-1.59322573333442,0.111109560315605,0.22228462829868
"LOC4325772",29.763121,27.891924,23.164759,22.574016,790.28141133081,-0.247251149174102,0.155192349205702,-1.59319161311476,0.111117212122913,0.22228462829868
"LOC4342246",0.618766,0.409158,0.103308,0.220973,11.5036263121294,-1.6330058588136,1.0249905504095,-1.59319113543163,0.111117319251182,0.22228462829868
"LOC4328102",19.890563,20.025652,23.10108,22.678685,447.376149625526,0.284867052050835,0.178812110790167,1.59310826762244,0.111135904948802,0.222301806093272
"LOC4336407",47.910382,50.793286,52.446721,146.46408,1539.58526170761,1.1089709288746,0.696142374437218,1.59302316537062,0.111154994343996,0.222303763538183
"LOC4352388",6.354816,7.283506,4.169078,4.800862,118.831320543958,-0.512561724263249,0.321759200739182,-1.59299787880419,0.111160666904871,0.222303763538183
"LOC4343241",64.851591,62.935891,71.946842,66.585578,1882.68251813472,0.203203000482141,0.127562337662961,1.59297018387225,0.111166879998989,0.222303763538183
"LOC4344820",22.792549,21.822498,17.683895,17.974021,946.779837802753,-0.234447463179727,0.147186107869226,-1.59286407238944,0.111190687636323,0.222331374963429
"LOC4332202",1.397656,2.350075,1.186119,0.90574,67.3322387461531,-0.755314252132291,0.474245672237983,-1.59266451197738,0.111235472786379,0.222400923242767
"LOC4339596",87.429739,100.791597,79.081831,72.902314,2177.68781421462,-0.220722905511835,0.138602021364427,-1.59249413059776,0.111273720872991,0.222449688958039
"LOC107278197",1.274244,2.402675,1.15322,0.943672,88.4435788666361,-0.725911680529285,0.455841035375562,-1.59246672457037,0.111279874087676,0.222449688958039
