"","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV_1011","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Niveispirillum"
"ASV_1012","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_1013","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Bryobacter"
"ASV_1014","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Syntrophus"
"ASV_1015","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"ASV_1016","Bacteria","Elusimicrobia","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Candidatus_Endomicrobium"
"ASV_1017","Bacteria","Bacteroidetes","Ignavibacteria","Kryptoniales","BSV26",NA
"ASV_1018","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Pandoraea"
"ASV_1019","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfosporosinus"
"ASV_1020","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"ASV_1021","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_12"
"ASV_1022","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2"
"ASV_1023","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_1"
"ASV_1024","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Desulfobacca"
"ASV_1025","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_1"
"ASV_1026","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_9"
"ASV_1027","Bacteria","Dependentiae","Babeliae","Babeliales",NA,NA
"ASV_1028","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1029","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI_cluster"
"ASV_1030","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"ASV_1031","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_1"
"ASV_1032","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Gallionellaceae",NA
"ASV_1033","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17",NA
"ASV_1034","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1035","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Fonticella"
"ASV_1036","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Simkaniaceae",NA
"ASV_1037","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium"
"ASV_1038","Bacteria",NA,NA,NA,NA,NA
"ASV_1039","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067"
"ASV_1040","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1041","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group"
"ASV_1042","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1043","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA
"ASV_1044","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter"
"ASV_1045","Bacteria","Bacteroidetes","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium"
"ASV_1046","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales",NA,NA
"ASV_1047","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"ASV_1048","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Anaerovorax"
"ASV_1049","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA
"ASV_1050","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium"
"ASV_1051","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Fonticella"
"ASV_1052","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonaceae","Methylomonas"
"ASV_1053","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Oxobacter"
"ASV_1054","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"ASV_1055","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Paraclostridium"
"ASV_1056","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42",NA
"ASV_1057","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA
"ASV_1058","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"ASV_1059","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae",NA
"ASV_1060","Bacteria","Nitrospirae","Thermodesulfovibrionia",NA,NA,NA
"ASV_1061","Bacteria","Bacteroidetes","Ignavibacteria","Kryptoniales","BSV26",NA
"ASV_1062","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_1"
"ASV_1063","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Paludibaculum"
"ASV_1064","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17",NA
"ASV_1065","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Dechloromonas"
"ASV_1066","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Oxobacter"
"ASV_1067","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"ASV_1068","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_1069","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Mobilitalea"
"ASV_1070","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum"
"ASV_1071","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1072","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_12"
"ASV_1073","Eukaryota",NA,NA,NA,NA,NA
"ASV_1074","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"ASV_1075","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerosporobacter"
"ASV_1076","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1077","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae",NA
"ASV_1078","Bacteria","Firmicutes","Clostridia","Clostridiales","Syntrophomonadaceae","Syntrophomonas"
"ASV_1079","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Malikia"
"ASV_1080","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA
"ASV_1081","Eukaryota",NA,NA,NA,NA,NA
"ASV_1082","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA
"ASV_1083","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Giesbergeria"
"ASV_1084","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_8"
"ASV_1085","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Fonticella"
"ASV_1086","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Sulfuricellaceae",NA
"ASV_1087","Bacteria","Acidobacteria","Acidobacteriia","Subgroup_13",NA,NA
"ASV_1088","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA
"ASV_1089","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae",NA
"ASV_1090","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"ASV_1091","Bacteria","Acidobacteria","Acidobacteriia","Subgroup_13",NA,NA
"ASV_1092","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2",NA
"ASV_1093","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thioalkalispira"
"ASV_1094","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus"
"ASV_1095","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_8"
"ASV_1096","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Acetobacteroides"
"ASV_1097","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1098","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Blfdi19",NA
"ASV_1099","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"ASV_1100","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Niveibacterium"
"ASV_1101","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA
"ASV_1102","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Pseudoduganella"
"ASV_1103","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Aquaspirillaceae","Aquaspirillum"
"ASV_1104","Bacteria",NA,NA,NA,NA,NA
"ASV_1105","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1106","Bacteria","Bacteroidetes","Ignavibacteria","SJA-28",NA,NA
"ASV_1107","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ASV_1108","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"ASV_1109","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"ASV_1110","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA
"ASV_1111","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Curvibacter"
"ASV_1112","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","MM2"
"ASV_1113","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Acidovorax"
"ASV_1114","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Uliginosibacterium"
"ASV_1115","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae",NA
"ASV_1116","Bacteria","Chloroflexi","Anaerolineae","SJA-15",NA,NA
"ASV_1117","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1118","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonaceae","Methylomonas"
"ASV_1119","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group"
"ASV_1120","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1121","Bacteria","Proteobacteria","Deltaproteobacteria","MBNT15",NA,NA
"ASV_1122","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV_1123","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Aetherobacter"
"ASV_1124","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"ASV_1125","Bacteria","LCP-89",NA,NA,NA,NA
"ASV_1126","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"ASV_1127","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1128","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_10"
"ASV_1129","Bacteria","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41",NA,NA
"ASV_1130","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"ASV_1131","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Dehalobacter"
"ASV_1132","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"ASV_1133","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1134","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Pleomorphomonas"
"ASV_1135","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Thermincola"
"ASV_1136","Bacteria","Chloroflexi","Dehalococcoidia","Sh765B-TzT-20",NA,NA
"ASV_1137","Bacteria","Chloroflexi","Dehalococcoidia","GIF3",NA,NA
"ASV_1138","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA
"ASV_1139","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_1140","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1141","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Oxobacter"
"ASV_1142","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"ASV_1143","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Gallionellaceae",NA
"ASV_1144","Archaea","Crenarchaeota","Bathyarchaeia",NA,NA,NA
"ASV_1145","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Syntrophus"
"ASV_1146","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae",NA
"ASV_1147","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae",NA
"ASV_1148","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","GOUTB8"
"ASV_1149","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"ASV_1150","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Chromobacteriaceae","Paludibacterium"
"ASV_1151","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"ASV_1152","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Tolumonas"
"ASV_1153","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_1154","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter"
"ASV_1155","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV_1156","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Gallionellaceae","Sideroxydans"
"ASV_1157","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA
"ASV_1158","Bacteria","Elusimicrobia","Elusimicrobia","Lineage_IV",NA,NA
"ASV_1159","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_8"
"ASV_1160","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_1"
"ASV_1161","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium"
"ASV_1162","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1163","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_10"
"ASV_1164","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_8"
"ASV_1165","Bacteria","Actinobacteria","Coriobacteriia",NA,NA,NA
"ASV_1166","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Oxobacter"
"ASV_1167","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV_1168","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae",NA
"ASV_1169","Bacteria","Nitrospirae","Thermodesulfovibrionia",NA,NA,NA
"ASV_1170","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV_1171","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_1172","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae",NA
"ASV_1173","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA
"ASV_1174","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_1"
"ASV_1175","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Dehalobacter"
"ASV_1176","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1177","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium"
"ASV_1178","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1"
"ASV_1179","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1180","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA
"ASV_1181","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonaceae","Methylobacter"
"ASV_1182","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1183","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_1184","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylococcus"
"ASV_1185","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonaceae","Methylobacter"
"ASV_1186","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"ASV_1187","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2"
"ASV_1188","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1189","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"ASV_1190","Bacteria","Firmicutes","Clostridia","Clostridiales","Gracilibacteraceae","Gracilibacter"
"ASV_1191","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfosporosinus"
"ASV_1192","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Xylophilus"
"ASV_1193","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA
"ASV_1194","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfurispora"
"ASV_1195","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Sulfuritalea"
"ASV_1196","Bacteria","Nitrospirae","4-29-1",NA,NA,NA
"ASV_1197","Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13",NA,NA
"ASV_1198","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Chromobacteriaceae","Pseudogulbenkiania"
"ASV_1199","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV_1200","Bacteria",NA,NA,NA,NA,NA
"ASV_1201","Bacteria","Chloroflexi","Dehalococcoidia","RBG-13-46-9",NA,NA
"ASV_1202","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV_1203","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1204","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA
"ASV_1205","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Sulfuricellaceae","Sulfuricella"
"ASV_1206","Bacteria","Acidobacteria","Subgroup_21",NA,NA,NA
"ASV_1207","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_9"
"ASV_1208","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae",NA
"ASV_1209","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ramlibacter"
"ASV_1210","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae",NA
"ASV_1211","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV_1212","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"ASV_1213","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_8"
"ASV_1214","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Cryptosporangiaceae","Fodinicola"
"ASV_1215","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_12"
"ASV_1216","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1217","Bacteria","Omnitrophicaeota",NA,NA,NA,NA
"ASV_1218","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV_1219","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_9"
"ASV_1220","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia"
"ASV_1221","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus"
"ASV_1222","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1223","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae",NA
"ASV_1224","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","SB-5",NA
"ASV_1225","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17",NA
"ASV_1226","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA
"ASV_1227","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1228","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter"
"ASV_1229","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia"
"ASV_1230","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"ASV_1231","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"ASV_1232","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_8"
"ASV_1233","Bacteria","Acidobacteria","Acidobacteriia","Subgroup_13",NA,NA
"ASV_1234","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"ASV_1235","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Desulfobacca"
"ASV_1236","Bacteria","Bacteroidetes","Ignavibacteria","SJA-28",NA,NA
"ASV_1237","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1238","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_1239","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","GOUTB8"
"ASV_1240","Bacteria","Actinobacteria","MB-A2-108",NA,NA,NA
"ASV_1241","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum"
"ASV_1242","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Aneurinibacillus"
"ASV_1243","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae",NA
"ASV_1244","Bacteria","Omnitrophicaeota",NA,NA,NA,NA
"ASV_1245","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA
"ASV_1246","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium"
"ASV_1247","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acetanaerobacterium"
"ASV_1248","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera"
"ASV_1249","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis",NA
"ASV_1250","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA
"ASV_1251","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Candidatus_Solibacter"
"ASV_1252","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42",NA
"ASV_1253","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"ASV_1254","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae",NA
"ASV_1255","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_12"
"ASV_1256","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","GOUTB8"
"ASV_1257","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Gallionellaceae",NA
"ASV_1258","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA
"ASV_1259","Eukaryota",NA,NA,NA,NA,NA
"ASV_1260","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter"
"ASV_1261","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium"
